ds,name,civ,labor,emp,unemp
01/01/2008,Alabama,3577198,2182712,2083744,98968
01/01/2008,Alaska,498693,352640,330728,21912
01/01/2008,Arizona,4822624,3048650,2918156,130494
01/01/2008,Arkansas,2177814,1353678,1284620,69058
01/01/2008,California,27453421,18047064,16979728,1067336
01/01/2008,Colorado,3733587,2729192,2615692,113500
01/01/2008,Connecticut,2718370,1869605,1779846,89759
01/01/2008,Delaware,673835,449481,432002,17479
01/01/2008,Florida,14421176,9166494,8780743,385751
01/01/2008,Georgia,7145219,4866898,4601237,265661
01/01/2008,Hawaii,972401,640525,620658,19867
01/01/2008,Idaho,1125010,753003,729462,23541
01/01/2008,Illinois,9782110,6709673,6334043,375630
01/01/2008,Indiana,4858075,3222317,3068926,153391
01/01/2008,Iowa,2313758,1671514,1610160,61354
01/01/2008,Kansas,2104656,1488330,1424783,63547
01/01/2008,Kentucky,3293294,2027269,1919001,108268
01/01/2008,Louisiana,3328228,2046613,1963488,83125
01/01/2008,Maine,1060238,701344,668746,32598
01/01/2008,Maryland,4342905,3006981,2899910,107071
01/01/2008,Massachusetts,5161571,3443336,3287272,156064
01/01/2008,Michigan,7775722,4962050,4604930,357120
01/01/2008,Minnesota,4034155,2896805,2760194,136611
01/01/2008,Mississippi,2180462,1303465,1224659,78806
01/01/2008,Missouri,4557530,3064242,2899013,165229
01/01/2008,Montana,755967,510364,490873,19491
01/01/2008,Nebraska,1347708,984852,955811,29041
01/01/2008,Nevada,1961491,1364101,1291670,72431
01/01/2008,Ohio,8918397,6014754,5675960,338794
01/01/2008,Oklahoma,2731019,1726265,1667262,59003
01/01/2008,Oregon,2951299,1925863,1827073,98790
01/01/2008,Pennsylvania,9863659,6397499,6090155,307344
01/01/2008,Tennessee,4795355,3050278,2887750,162528
01/01/2008,Texas,17582139,11551722,11049469,502253
01/01/2008,Utah,1914712,1390196,1350736,39460
01/01/2008,Vermont,503680,352192,337980,14212
01/01/2008,Virginia,5895643,4089713,3941102,148611
01/01/2008,Washington,5051757,3446781,3288083,158698
01/01/2008,Wisconsin,4375769,3092444,2952857,139587
01/01/2008,Wyoming,407544,294176,286531,7645
01/02/2008,Alabama,3579499,2182002,2079970,102032
01/02/2008,Alaska,499046,353200,331231,21969
01/02/2008,Arizona,4830910,3055250,2919912,135338
01/02/2008,Arkansas,2179102,1353823,1286093,67730
01/02/2008,California,27479147,18061461,16972015,1089446
01/02/2008,Colorado,3739334,2730710,2615827,114883
01/02/2008,Connecticut,2719672,1871046,1779792,91254
01/02/2008,Delaware,674570,450124,432276,17848
01/02/2008,Florida,14430272,9169252,8765562,403690
01/02/2008,Georgia,7154305,4877596,4604149,273447
01/02/2008,Hawaii,972875,641682,621470,20212
01/02/2008,Idaho,1126616,751556,728191,23365
01/02/2008,Illinois,9786404,6708900,6329578,379322
01/02/2008,Indiana,4860492,3225717,3071079,154638
01/02/2008,Iowa,2314422,1672496,1611271,61225
01/02/2008,Kansas,2105468,1488077,1425145,62932
01/02/2008,Kentucky,3295867,2026297,1917658,108639
01/02/2008,Louisiana,3332810,2049281,1964932,84349
01/02/2008,Maine,1060512,701507,669081,32426
01/02/2008,Maryland,4344772,3010368,2902178,108190
01/02/2008,Massachusetts,5164974,3445463,3288107,157356
01/02/2008,Michigan,7773898,4952602,4595514,357088
01/02/2008,Minnesota,4036544,2897217,2760058,137159
01/02/2008,Mississippi,2181475,1302924,1223753,79171
01/02/2008,Missouri,4560490,3063107,2897024,166083
01/02/2008,Montana,756618,510816,491021,19795
01/02/2008,Nebraska,1348302,985443,956411,29032
01/02/2008,Nevada,1964358,1366231,1291488,74743
01/02/2008,Ohio,8919307,6011252,5672357,338895
01/02/2008,Oklahoma,2732742,1727384,1670591,56793
01/02/2008,Oregon,2954500,1926271,1828799,97472
01/02/2008,Pennsylvania,9866910,6403801,6095607,308194
01/02/2008,Tennessee,4799873,3050932,2884998,165934
01/02/2008,Texas,17609205,11569544,11068110,501434
01/02/2008,Utah,1918073,1390331,1350305,40026
01/02/2008,Vermont,503793,352351,337975,14376
01/02/2008,Virginia,5900482,4097974,3947359,150615
01/02/2008,Washington,5057807,3451561,3292130,159431
01/02/2008,Wisconsin,4377602,3092050,2956324,135726
01/02/2008,Wyoming,408100,294628,286996,7632
01/03/2008,Alabama,3582052,2181312,2075441,105871
01/03/2008,Alaska,499412,353867,331722,22145
01/03/2008,Arizona,4839400,3062260,2920981,141279
01/03/2008,Arkansas,2180553,1354111,1287098,67013
01/03/2008,California,27505162,18079489,16958869,1120620
01/03/2008,Colorado,3745254,2731524,2614588,116936
01/03/2008,Connecticut,2721142,1872549,1779225,93324
01/03/2008,Delaware,675366,450558,432198,18360
01/03/2008,Florida,14439993,9169367,8745057,424310
01/03/2008,Georgia,7163749,4889427,4607194,282233
01/03/2008,Hawaii,973332,642622,621796,20826
01/03/2008,Idaho,1128349,750634,726940,23694
01/03/2008,Illinois,9791250,6703482,6317160,386322
01/03/2008,Indiana,4863316,3229511,3071330,158181
01/03/2008,Iowa,2315303,1673699,1611773,61926
01/03/2008,Kansas,2106418,1488306,1425587,62719
01/03/2008,Kentucky,3298681,2026753,1916245,110508
01/03/2008,Louisiana,3337626,2051196,1966079,85117
01/03/2008,Maine,1060902,701834,669166,32668
01/03/2008,Maryland,4346938,3014563,2903324,111239
01/03/2008,Massachusetts,5168747,3448080,3288084,159996
01/03/2008,Michigan,7772766,4943787,4583166,360621
01/03/2008,Minnesota,4039257,2898610,2759179,139431
01/03/2008,Mississippi,2182554,1301731,1221681,80050
01/03/2008,Missouri,4563774,3062698,2894477,168221
01/03/2008,Montana,757375,511130,490799,20331
01/03/2008,Nebraska,1348963,986086,956801,29285
01/03/2008,Nevada,1967341,1368224,1290616,77608
01/03/2008,Ohio,8920917,6008457,5664400,344057
01/03/2008,Oklahoma,2734661,1729075,1673464,55611
01/03/2008,Oregon,2957914,1927307,1829599,97708
01/03/2008,Pennsylvania,9870932,6410873,6099944,310929
01/03/2008,Tennessee,4804746,3052029,2881036,170993
01/03/2008,Texas,17636630,11587968,11084171,503797
01/03/2008,Utah,1921544,1390054,1349332,40722
01/03/2008,Vermont,503985,352567,337934,14633
01/03/2008,Virginia,5905631,4106722,3952938,153784
01/03/2008,Washington,5064189,3456754,3294563,162191
01/03/2008,Wisconsin,4379735,3091763,2957863,133900
01/03/2008,Wyoming,408662,295041,287354,7687
01/04/2008,Alabama,3584693,2180544,2070085,110459
01/04/2008,Alaska,499825,354642,332225,22417
01/04/2008,Arizona,4848008,3070618,2921370,149248
01/04/2008,Arkansas,2182082,1354740,1287626,67114
01/04/2008,California,27532092,18102490,16940096,1162394
01/04/2008,Colorado,3751342,2732182,2612373,119809
01/04/2008,Connecticut,2722664,1874146,1778038,96108
01/04/2008,Delaware,676171,450833,431703,19130
01/04/2008,Florida,14449961,9168749,8720582,448167
01/04/2008,Georgia,7173457,4902145,4609997,292148
01/04/2008,Hawaii,973900,643304,621515,21789
01/04/2008,Idaho,1130104,756944,725740,31204
01/04/2008,Illinois,9796390,6694126,6297079,397047
01/04/2008,Indiana,4866256,3234611,3070463,164148
01/04/2008,Iowa,2316272,1675641,1612124,63517
01/04/2008,Kansas,2107403,1489101,1425930,63171
01/04/2008,Kentucky,3301623,2028938,1914843,114095
01/04/2008,Louisiana,3342530,2053498,1967590,85908
01/04/2008,Maine,1061310,702403,669018,33385
01/04/2008,Maryland,4349192,3019372,2903305,116067
01/04/2008,Massachusetts,5172601,3451857,3287651,164206
01/04/2008,Michigan,7771825,4936116,4568466,367650
01/04/2008,Minnesota,4042105,2901263,2757878,143385
01/04/2008,Mississippi,2183705,1300119,1218522,81597
01/04/2008,Missouri,4567221,3063138,2891182,171956
01/04/2008,Montana,758116,511411,490311,21100
01/04/2008,Nebraska,1349702,986716,956899,29817
01/04/2008,Nevada,1970300,1370126,1289063,81063
01/04/2008,Ohio,8922741,6007620,5652710,354910
01/04/2008,Oklahoma,2736623,1731478,1675777,55701
01/04/2008,Oregon,2961357,1930010,1829951,100059
01/04/2008,Pennsylvania,9875143,6419243,6103469,315774
01/04/2008,Tennessee,4809741,3053781,2875899,177882
01/04/2008,Texas,17664569,11609646,11098012,511634
01/04/2008,Utah,1925126,1389475,1347866,41609
01/04/2008,Vermont,504134,352841,337854,14987
01/04/2008,Virginia,5910973,4116032,3957470,158562
01/04/2008,Washington,5070675,3463341,3296358,166983
01/04/2008,Wisconsin,4381983,3091788,2957241,134547
01/04/2008,Wyoming,409212,295452,287625,7827
01/05/2008,Alabama,3587446,2179601,2063894,115707
01/05/2008,Alaska,500225,355376,332635,22741
01/05/2008,Arizona,4856783,3080677,2921270,159407
01/05/2008,Arkansas,2183726,1355970,1287961,68009
01/05/2008,California,27559044,18131133,16917726,1213407
01/05/2008,Colorado,3757482,2733114,2609574,123540
01/05/2008,Connecticut,2724259,1875861,1776383,99478
01/05/2008,Delaware,677046,450971,430805,20166
01/05/2008,Florida,14460689,9169161,8694289,474872
01/05/2008,Georgia,7183238,4915122,4611993,303129
01/05/2008,Hawaii,974398,643618,620551,23067
01/05/2008,Idaho,1131924,760351,724589,35762
01/05/2008,Illinois,9801672,6681135,6270759,410376
01/05/2008,Indiana,4869426,3241131,3069326,171805
01/05/2008,Iowa,2317378,1678567,1612887,65680
01/05/2008,Kansas,2108535,1490277,1425962,64315
01/05/2008,Kentucky,3304688,2032389,1913311,119078
01/05/2008,Louisiana,3347495,2057291,1969706,87585
01/05/2008,Maine,1061827,703056,668592,34464
01/05/2008,Maryland,4351442,3024091,2902061,122030
01/05/2008,Massachusetts,5176718,3457054,3287296,169758
01/05/2008,Michigan,7771115,4929420,4552402,377018
01/05/2008,Minnesota,4045132,2905299,2756987,148312
01/05/2008,Mississippi,2184868,1298265,1214621,83644
01/05/2008,Missouri,4570847,3063984,2886999,176985
01/05/2008,Montana,758910,511776,489740,22036
01/05/2008,Nebraska,1350512,987230,956699,30531
01/05/2008,Nevada,1973333,1371914,1286907,85007
01/05/2008,Ohio,8924889,6009324,5639316,370008
01/05/2008,Oklahoma,2738669,1734689,1677856,56833
01/05/2008,Oregon,2965016,1935049,1830610,104439
01/05/2008,Pennsylvania,9879825,6428978,6106957,322021
01/05/2008,Tennessee,4814888,3056689,2870663,186026
01/05/2008,Texas,17692809,11635536,11109993,525543
01/05/2008,Utah,1928810,1388638,1345995,42643
01/05/2008,Vermont,504303,353179,337781,15398
01/05/2008,Virginia,5916469,4125461,3960901,164560
01/05/2008,Washington,5077412,3470993,3297939,173054
01/05/2008,Wisconsin,4384483,3092342,2955027,137315
01/05/2008,Wyoming,409806,295913,287868,8045
01/06/2008,Alabama,3590424,2178622,2057140,121482
01/06/2008,Alaska,500654,355922,332865,23057
01/06/2008,Arizona,4865847,3092028,2921092,170936
01/06/2008,Arkansas,2185440,1357843,1288251,69592
01/06/2008,California,27587706,18164654,16894388,1270266
01/06/2008,Colorado,3763867,2734443,2606433,128010
01/06/2008,Connecticut,2726025,1877881,1774721,103160
01/06/2008,Delaware,677885,451055,429649,21406
01/06/2008,Florida,14472206,9171233,8667892,503341
01/06/2008,Georgia,7193494,4928114,4612997,315117
01/06/2008,Hawaii,974980,643567,619036,24531
01/06/2008,Idaho,1133789,762381,723505,38876
01/06/2008,Illinois,9807583,6665433,6241078,424355
01/06/2008,Indiana,4872865,3248295,3068270,180025
01/06/2008,Iowa,2318576,1682183,1614205,67978
01/06/2008,Kansas,2109796,1491760,1425746,66014
01/06/2008,Kentucky,3307933,2036392,1911585,124807
01/06/2008,Louisiana,3352675,2062672,1971996,90676
01/06/2008,Maine,1062361,703584,667838,35746
01/06/2008,Maryland,4354007,3028390,2899785,128605
01/06/2008,Massachusetts,5181107,3463575,3287364,176211
01/06/2008,Michigan,7770857,4923379,4535828,387551
01/06/2008,Minnesota,4048438,2910820,2757296,153524
01/06/2008,Mississippi,2186207,1296313,1210483,85830
01/06/2008,Missouri,4574724,3064984,2882201,182783
01/06/2008,Montana,759760,512294,489229,23065
01/06/2008,Nebraska,1351414,987667,956407,31260
01/06/2008,Nevada,1976466,1373585,1284291,89294
01/06/2008,Ohio,8927562,6012507,5625793,386714
01/06/2008,Oklahoma,2740965,1738601,1679997,58604
01/06/2008,Oregon,2968804,1942229,1831696,110533
01/06/2008,Pennsylvania,9885062,6439771,6110512,329259
01/06/2008,Tennessee,4820351,3060667,2866212,194455
01/06/2008,Texas,17722244,11666163,11121171,544992
01/06/2008,Utah,1932599,1387616,1343861,43755
01/06/2008,Vermont,504558,353581,337764,15817
01/06/2008,Virginia,5922288,4134305,3963346,170959
01/06/2008,Washington,5084384,3478758,3299349,179409
01/06/2008,Wisconsin,4387249,3093969,2952277,141692
01/06/2008,Wyoming,410427,296475,288145,8330
01/07/2008,Alabama,3593293,2177334,2049897,127437
01/07/2008,Alaska,501082,356199,332941,23258
01/07/2008,Arizona,4874841,3103708,2920905,182803
01/07/2008,Arkansas,2187167,1359733,1288132,71601
01/07/2008,California,27615732,18198631,16869967,1328664
01/07/2008,Colorado,3770226,2735689,2603060,132629
01/07/2008,Connecticut,2727747,1879919,1773119,106800
01/07/2008,Delaware,678769,451063,428337,22726
01/07/2008,Florida,14483564,9172784,8640817,531967
01/07/2008,Georgia,7203540,4940633,4612633,328000
01/07/2008,Hawaii,975546,643139,617129,26010
01/07/2008,Idaho,1135675,763509,722338,41171
01/07/2008,Illinois,9813237,6647982,6211153,436829
01/07/2008,Indiana,4876173,3254256,3066171,188085
01/07/2008,Iowa,2319771,1685651,1615698,69953
01/07/2008,Kansas,2110980,1493312,1425477,67835
01/07/2008,Kentucky,3311128,2040031,1909387,130644
01/07/2008,Louisiana,3357744,2068708,1973844,94864
01/07/2008,Maine,1062884,703689,666608,37081
01/07/2008,Maryland,4356418,3031959,2896505,135454
01/07/2008,Massachusetts,5185422,3470637,3287628,183009
01/07/2008,Michigan,7770438,4916694,4517863,398831
01/07/2008,Minnesota,4051642,2916961,2758679,158282
01/07/2008,Mississippi,2187453,1293981,1206270,87711
01/07/2008,Missouri,4578539,3065820,2876896,188924
01/07/2008,Montana,760598,512944,488842,24102
01/07/2008,Nebraska,1352261,988067,956138,31929
01/07/2008,Nevada,1979594,1375054,1281173,93881
01/07/2008,Ohio,8930028,6014218,5612464,401754
01/07/2008,Oklahoma,2743144,1742674,1682136,60538
01/07/2008,Oregon,2972578,1950173,1832417,117756
01/07/2008,Pennsylvania,9890101,6450249,6112981,337268
01/07/2008,Tennessee,4825694,3064883,2862683,202200
01/07/2008,Texas,17751353,11698046,11131376,566670
01/07/2008,Utah,1936350,1386267,1341399,44868
01/07/2008,Vermont,504770,353970,337768,16202
01/07/2008,Virginia,5927975,4141385,3964430,176955
01/07/2008,Washington,5091309,3485255,3300237,185018
01/07/2008,Wisconsin,4389936,3096523,2949524,146999
01/07/2008,Wyoming,411048,297099,288449,8650
01/08/2008,Alabama,3596204,2175532,2041980,133552
01/08/2008,Alaska,502170,356256,332935,23321
01/08/2008,Arizona,4882204,3114501,2920241,194260
01/08/2008,Arkansas,2188840,1360944,1287008,73936
01/08/2008,California,27647757,18229614,16841893,1387721
01/08/2008,Colorado,3776709,2736631,2599477,137154
01/08/2008,Connecticut,2729782,1881524,1771270,110254
01/08/2008,Delaware,679481,450915,426883,24032
01/08/2008,Florida,14494359,9170735,8610848,559887
01/08/2008,Georgia,7212743,4952285,4610521,341764
01/08/2008,Hawaii,976125,642316,614884,27432
01/08/2008,Idaho,1137065,763961,720883,43078
01/08/2008,Illinois,9820037,6630290,6183599,446691
01/08/2008,Indiana,4879459,3257956,3061005,196951
01/08/2008,Iowa,2321258,1688328,1616614,71714
01/08/2008,Kansas,2112793,1494865,1425260,69605
01/08/2008,Kentucky,3312948,2042938,1906189,136749
01/08/2008,Louisiana,3360884,2074146,1974665,99481
01/08/2008,Maine,1063209,703231,664756,38475
01/08/2008,Maryland,4360469,3034819,2892074,142745
01/08/2008,Massachusetts,5190727,3477120,3287107,190013
01/08/2008,Michigan,7771436,4908296,4496904,411392
01/08/2008,Minnesota,4054892,2922523,2760026,162497
01/08/2008,Mississippi,2188782,1291079,1201959,89120
01/08/2008,Missouri,4581836,3066259,2870988,195271
01/08/2008,Montana,761268,513563,488397,25166
01/08/2008,Nebraska,1353373,988463,955768,32695
01/08/2008,Nevada,1981608,1376217,1277347,98870
01/08/2008,Ohio,8933289,6011816,5598120,413696
01/08/2008,Oklahoma,2746239,1746499,1683945,62554
01/08/2008,Oregon,2976099,1957311,1831635,125676
01/08/2008,Pennsylvania,9895782,6458730,6112327,346403
01/08/2008,Tennessee,4829913,3068290,2859187,209103
01/08/2008,Texas,17783166,11727305,11139202,588103
01/08/2008,Utah,1939685,1384255,1338357,45898
01/08/2008,Vermont,505023,354246,337699,16547
01/08/2008,Virginia,5934957,4145890,3963418,182472
01/08/2008,Washington,5099238,3489319,3299643,189676
01/08/2008,Wisconsin,4392873,3099708,2946571,153137
01/08/2008,Wyoming,411744,297673,288702,8971
01/09/2008,Alabama,3598993,2173629,2033141,140488
01/09/2008,Alaska,503222,356278,332909,23369
01/09/2008,Arizona,4889372,3123387,2917994,205393
01/09/2008,Arkansas,2190470,1361416,1284515,76901
01/09/2008,California,27679019,18257580,16805122,1452458
01/09/2008,Colorado,3783064,2737389,2595132,142257
01/09/2008,Connecticut,2731705,1882648,1768820,113828
01/09/2008,Delaware,680178,450618,425254,25364
01/09/2008,Florida,14504739,9162508,8574307,588201
01/09/2008,Georgia,7221664,4800201,4442850,357351
01/09/2008,Hawaii,976705,641210,612280,28930
01/09/2008,Idaho,1138405,764150,718961,45189
01/09/2008,Illinois,9826546,6614614,6158416,456198
01/09/2008,Indiana,4882575,3259403,3050821,208582
01/09/2008,Iowa,2322671,1689996,1616033,73963
01/09/2008,Kansas,2114526,1496707,1424974,71733
01/09/2008,Kentucky,3314652,2045566,1901351,144215
01/09/2008,Louisiana,3363894,2078215,1974007,104208
01/09/2008,Maine,1063497,702387,662212,40175
01/09/2008,Maryland,4364380,3037478,2886085,151393
01/09/2008,Massachusetts,5195775,3481923,3284012,197911
01/09/2008,Michigan,7772172,4898438,4471729,426709
01/09/2008,Minnesota,4058030,2926961,2759427,167534
01/09/2008,Mississippi,2190044,1287989,1197500,90489
01/09/2008,Missouri,4584996,3066669,2864204,202465
01/09/2008,Montana,761925,513902,487527,26375
01/09/2008,Nebraska,1354435,988765,955119,33646
01/09/2008,Nevada,1983560,1377125,1272537,104588
01/09/2008,Ohio,8936246,6004979,5579973,425006
01/09/2008,Oklahoma,2749269,1749749,1684673,65076
01/09/2008,Oregon,2979483,1962925,1828177,134748
01/09/2008,Pennsylvania,9901160,6465072,6106294,358778
01/09/2008,Tennessee,4834013,3070328,2854164,216164
01/09/2008,Texas,17814485,11751993,11141801,610192
01/09/2008,Utah,1942966,1381301,1334384,46917
01/09/2008,Vermont,505257,354355,337442,16913
01/09/2008,Virginia,5941756,4147911,3959244,188667
01/09/2008,Washington,5106981,3490731,3296178,194553
01/09/2008,Wisconsin,4395671,3103711,2942506,161205
01/09/2008,Wyoming,412444,298023,288770,9253
01/10/2008,Alabama,3601896,2172322,2023364,148958
01/10/2008,Alaska,504284,356381,332820,23561
01/10/2008,Arizona,4896695,3129730,2912892,216838
01/10/2008,Arkansas,2192094,1361363,1280596,80767
01/10/2008,California,27710666,18283764,16755408,1528356
01/10/2008,Colorado,3789510,2738037,2589291,148746
01/10/2008,Connecticut,2733733,1883668,1765753,117915
01/10/2008,Delaware,680882,450134,423297,26837
01/10/2008,Florida,14515421,9143874,8528323,615551
01/10/2008,Georgia,7230835,4763216,4387423,375793
01/10/2008,Hawaii,977292,639971,609289,30682
01/10/2008,Idaho,1139803,764450,716492,47958
01/10/2008,Illinois,9833265,6602533,6133051,469482
01/10/2008,Indiana,4885822,3259393,3034749,224644
01/10/2008,Iowa,2324167,1690958,1613479,77479
01/10/2008,Kansas,2116326,1498893,1424409,74484
01/10/2008,Kentucky,3316457,2048791,1894862,153929
01/10/2008,Louisiana,3366976,2080286,1971443,108843
01/10/2008,Maine,1063777,701476,659005,42471
01/10/2008,Maryland,4368415,3040575,2878435,162140
01/10/2008,Massachusetts,5200987,3484355,3276874,207481
01/10/2008,Michigan,7773056,4887718,4442055,445663
01/10/2008,Minnesota,4061267,2930202,2755312,174890
01/10/2008,Mississippi,2191391,1285225,1192839,92386
01/10/2008,Missouri,4588232,3067640,2856334,211306
01/10/2008,Montana,762562,513700,485834,27866
01/10/2008,Nebraska,1355531,988947,954101,34846
01/10/2008,Nevada,1985545,1377911,1266591,111320
01/10/2008,Ohio,8939361,5995207,5556150,439057
01/10/2008,Oklahoma,2752323,1752645,1683793,68852
01/10/2008,Oregon,2982987,1966958,1821021,145937
01/10/2008,Pennsylvania,9906713,6469954,6093486,376468
01/10/2008,Tennessee,4838191,3070955,2846010,224945
01/10/2008,Texas,17846170,11771507,11136874,634633
01/10/2008,Utah,1946306,1377244,1329258,47986
01/10/2008,Vermont,505508,355352,337955,17397
01/10/2008,Virginia,5948680,4148057,3951093,196964
01/10/2008,Washington,5114846,3490210,3288871,201339
01/10/2008,Wisconsin,4398555,3108572,2935774,172798
01/10/2008,Wyoming,413128,298085,288534,9551
01/11/2008,Alabama,3604408,2171630,2012593,159037
01/11/2008,Alaska,505353,356617,332618,23999
01/11/2008,Arizona,4903496,3133420,2904315,229105
01/11/2008,Arkansas,2193563,1361045,1275604,85441
01/11/2008,California,27740241,18307599,16691191,1616408
01/11/2008,Colorado,3795646,2738762,2581484,157278
01/11/2008,Connecticut,2735434,1884613,1761893,122720
01/11/2008,Delaware,681538,449376,420891,28485
01/11/2008,Florida,14524347,9117676,8472472,645204
01/11/2008,Georgia,7239404,4761050,4364135,396915
01/11/2008,Hawaii,977913,638587,605845,32742
01/11/2008,Idaho,1141084,764784,713504,51280
01/11/2008,Illinois,9839056,6594077,6104242,489835
01/11/2008,Indiana,4888584,3258489,3013159,245330
01/11/2008,Iowa,2325378,1691223,1608748,82475
01/11/2008,Kansas,2117869,1501360,1423372,77988
01/11/2008,Kentucky,3317952,2052892,1886996,165896
01/11/2008,Louisiana,3369760,2080055,1966607,113448
01/11/2008,Maine,1063982,700719,655292,45427
01/11/2008,Maryland,4372021,3044184,2869411,174773
01/11/2008,Massachusetts,5205636,3484329,3265439,218890
01/11/2008,Michigan,7773150,4876390,4409115,467275
01/11/2008,Minnesota,4064091,2932497,2747372,185125
01/11/2008,Mississippi,2192508,1282861,1187659,95202
01/11/2008,Missouri,4591041,3069076,2847323,221753
01/11/2008,Montana,763186,512832,483179,29653
01/11/2008,Nebraska,1356466,988981,952612,36369
01/11/2008,Nevada,1987408,1378359,1259504,118855
01/11/2008,Ohio,8941524,5983594,5525376,458218
01/11/2008,Oklahoma,2755121,1755374,1680966,74408
01/11/2008,Oregon,2986162,1969619,1809879,159740
01/11/2008,Pennsylvania,9911055,6472379,6072949,399430
01/11/2008,Tennessee,4841978,3069508,2832943,236565
01/11/2008,Texas,17876599,11784834,11123092,661742
01/11/2008,Utah,1949504,1371962,1322915,49047
01/11/2008,Vermont,505734,356228,338176,18052
01/11/2008,Virginia,5955076,4146700,3938595,208105
01/11/2008,Washington,5122196,3488288,3277136,211152
01/11/2008,Wisconsin,4401027,3113762,2924909,188853
01/11/2008,Wyoming,413791,298010,287926,10084
01/12/2008,Alabama,3606592,2171169,2001037,170132
01/12/2008,Alaska,506307,357004,332312,24692
01/12/2008,Arizona,4909739,3135110,2892889,242221
01/12/2008,Arkansas,2194791,1360662,1270115,90547
01/12/2008,California,27766504,18327303,16614367,1712936
01/12/2008,Colorado,3801345,2739993,2572099,167894
01/12/2008,Connecticut,2736850,1885195,1757045,128150
01/12/2008,Delaware,682121,448368,418100,30268
01/12/2008,Florida,14531697,9086029,8409554,676475
01/12/2008,Georgia,7247260,4768790,4349635,419155
01/12/2008,Hawaii,978390,637096,602094,35002
01/12/2008,Idaho,1142231,764905,710176,54729
01/12/2008,Illinois,9843756,6589361,6071369,517992
01/12/2008,Indiana,4890861,3257127,2987719,269408
01/12/2008,Iowa,2326326,1690582,1602026,88556
01/12/2008,Kansas,2119222,1504198,1421825,82373
01/12/2008,Kentucky,3319100,2057610,1878114,179496
01/12/2008,Louisiana,3372245,2078009,1959715,118294
01/12/2008,Maine,1064068,700292,651465,48827
01/12/2008,Maryland,4375176,3047840,2859476,188364
01/12/2008,Massachusetts,5209753,3482788,3251176,231612
01/12/2008,Michigan,7772501,4864371,4375398,488973
01/12/2008,Minnesota,4066483,2934202,2736774,197428
01/12/2008,Mississippi,2193422,1280995,1181857,99138
01/12/2008,Missouri,4593380,3070614,2837411,233203
01/12/2008,Montana,763677,511355,479767,31588
01/12/2008,Nebraska,1357295,988919,950668,38251
01/12/2008,Nevada,1989039,1378215,1251597,126618
01/12/2008,Ohio,8942768,5970422,5487378,483044
01/12/2008,Oklahoma,2757591,1758229,1676316,81913
01/12/2008,Oregon,2988988,1971578,1795993,175585
01/12/2008,Pennsylvania,9914426,6471599,6045617,425982
01/12/2008,Tennessee,4845237,3065036,2814331,250705
01/12/2008,Texas,17904835,11791925,11101977,689948
01/12/2008,Utah,1952476,1388245,1315656,72589
01/12/2008,Vermont,505873,357013,338155,18858
01/12/2008,Virginia,5960915,4144520,3922612,221908
01/12/2008,Washington,5129048,3485137,3261532,223605
01/12/2008,Wisconsin,4402985,3118667,2909875,208792
01/12/2008,Wyoming,414409,298049,287005,11044
01/01/2009,Alabama,3608960,2170615,1989308,181307
01/01/2009,Alaska,507364,357527,331939,25588
01/01/2009,Arizona,4916200,3135245,2879700,255545
01/01/2009,Arkansas,2196134,1360180,1264593,95587
01/01/2009,California,27794667,18341252,16530013,1811239
01/01/2009,Colorado,3807212,2741783,2561844,179939
01/01/2009,Connecticut,2738401,1885168,1751324,133844
01/01/2009,Delaware,682762,447205,415103,32102
01/01/2009,Florida,14539769,9052178,8343928,708250
01/01/2009,Georgia,7255557,4778508,4337640,440868
01/01/2009,Hawaii,978992,635569,598286,37283
01/01/2009,Idaho,1143426,764671,706733,57938
01/01/2009,Illinois,9849030,6588346,6037014,551332
01/01/2009,Indiana,4893292,3256297,2961664,294633
01/01/2009,Iowa,2327391,1689096,1594063,95033
01/01/2009,Kansas,2120640,1507169,1419811,87358
01/01/2009,Kentucky,3320357,2062601,1868875,193726
01/01/2009,Louisiana,3374902,2075125,1951613,123512
01/01/2009,Maine,1064171,700203,647898,52305
01/01/2009,Maryland,4378599,3051111,2849401,201710
01/01/2009,Massachusetts,5214072,3480717,3236069,244648
01/01/2009,Michigan,7772160,4875359,4342294,533065
01/01/2009,Minnesota,4068989,2935506,2725000,210506
01/01/2009,Mississippi,2194462,1279561,1175741,103820
01/01/2009,Missouri,4595874,3072024,2827112,244912
01/01/2009,Montana,764203,509478,476051,33427
01/01/2009,Nebraska,1358167,988763,948435,40328
01/01/2009,Nevada,1990788,1377435,1243320,134115
01/01/2009,Ohio,8944394,5956344,5444780,511564
01/01/2009,Oklahoma,2760215,1761587,1670671,90916
01/01/2009,Oregon,2991928,1973386,1781451,191935
01/01/2009,Pennsylvania,9918169,6467790,6014392,453398
01/01/2009,Tennessee,4848693,3057747,2791562,266185
01/01/2009,Texas,17934287,11794357,11077513,716844
01/01/2009,Utah,1955576,1392634,1307934,84700
01/01/2009,Vermont,506066,357735,337995,19740
01/01/2009,Virginia,5967043,4142432,3905221,237211
01/01/2009,Washington,5136093,3480693,3243615,237078
01/01/2009,Wisconsin,4405116,3122945,2892187,230758
01/01/2009,Wyoming,415020,298360,285891,12469
01/02/2009,Alabama,3611025,2169888,1978083,191805
01/02/2009,Alaska,508336,358159,331565,26594
01/02/2009,Arizona,4922302,3134718,2866239,268479
01/02/2009,Arkansas,2197249,1359814,1259658,100156
