ds,name,civ,labor,emp,unemp
1985-08-01,Connecticut,2472000,1701993,1626987,75006
1985-08-01,Delaware,473000,318431,302722,15709
1985-08-01,Florida,8943000,5345064,5022728,322336
1985-08-01,Georgia,4377000,2881404,2696892,184512
1985-08-01,Hawaii,732000,482911,457054,25857
1985-08-01,Idaho,700000,466118,429443,36675
1985-08-01,Illinois,8637000,5650549,5125848,524701
1985-08-01,Indiana,4093000,2704520,2498791,205729
1985-08-01,Iowa,2147000,1423017,1317132,105885
1985-08-01,Kansas,1792000,1229622,1166317,63305
1985-08-01,Kentucky,2747000,1696241,1540680,155561
1985-08-01,Louisiana,3200000,1971530,1743727,227803
1985-08-01,Maine,876000,552799,522636,30163
1985-08-01,Maryland,3346000,2278040,2175079,102961
1985-08-01,Massachusetts,4536000,3047172,2920547,126625
1985-08-01,Michigan,6800000,4361494,3922680,438814
1985-08-01,Minnesota,3123000,2238574,2101629,136945
1985-08-01,Mississippi,1869000,1125261,1007999,117262
1985-08-01,Missouri,3779000,2442244,2281947,160297
1985-08-01,Montana,604000,403529,372646,30883
1985-08-01,Nebraska,1171000,804859,763132,41727
1985-08-01,Nevada,726000,517570,478946,38624
1985-08-01,Ohio,8080000,5141580,4674457,467123
1985-08-01,Oklahoma,2402000,1553826,1445137,108689
1985-08-01,Oregon,2026000,1322925,1211428,111497
1985-08-01,Pennsylvania,9203000,5548859,5107164,441695
1985-08-01,Tennessee,3604000,2250388,2073028,177360
1985-08-01,Texas,11781000,8091972,7505810,586162
1985-08-01,Utah,1064000,735764,691310,44454
1985-08-01,Vermont,402000,280372,267282,13090
1985-08-01,Virginia,4220000,2865556,2707910,157646
1985-08-01,Washington,3261000,2110251,1939370,170881
1985-08-01,Wisconsin,3575000,2392320,2221693,170627
1985-08-01,Wyoming,357000,253626,235171,18455
1985-09-01,Alabama,2975000,1806241,1639287,166954
1985-09-01,Alaska,345000,250166,225510,24656
1985-09-01,Arizona,2370000,1499970,1401162,98808
1985-09-01,Arkansas,1750000,1058809,968138,90671
1985-09-01,California,19742000,13007219,12079990,927229
1985-09-01,Colorado,2392000,1707698,1603572,104126
1985-09-01,Connecticut,2474000,1707297,1633926,73371
1985-09-01,Delaware,473000,319124,303942,15182
1985-09-01,Florida,8964000,5360345,5041856,318489
1985-09-01,Georgia,4383000,2888696,2708414,180282
1985-09-01,Hawaii,733000,484585,458851,25734
1985-09-01,Idaho,701000,466437,429749,36688
1985-09-01,Illinois,8641000,5656711,5134715,521996
1985-09-01,Indiana,4096000,2707022,2506227,200795
1985-09-01,Iowa,2146000,1425015,1319409,105606
1985-09-01,Kansas,1795000,1231606,1167761,63845
1985-09-01,Kentucky,2749000,1697857,1541185,156672
1985-09-01,Louisiana,3203000,1974708,1746127,228581
1985-09-01,Maine,876000,554232,524239,29993
1985-09-01,Maryland,3351000,2282297,2181145,101152
1985-09-01,Massachusetts,4538000,3049414,2924167,125247
1985-09-01,Michigan,6806000,4366112,3936606,429506
1985-09-01,Minnesota,3127000,2243355,2105948,137407
1985-09-01,Mississippi,1869000,1128388,1010639,117749
1985-09-01,Missouri,3783000,2448742,2290249,158493
1985-09-01,Montana,603000,403624,372563,31061
1985-09-01,Nebraska,1172000,806532,764676,41856
1985-09-01,Nevada,727000,518707,480619,38088
1985-09-01,Ohio,8081000,5153659,4687505,466154
1985-09-01,Oklahoma,2404000,1557715,1448762,108953
1985-09-01,Oregon,2029000,1326237,1216268,109969
1985-09-01,Pennsylvania,9207000,5559219,5123010,436209
1985-09-01,Tennessee,3606000,2253167,2077270,175897
1985-09-01,Texas,11798000,8102385,7513079,589306
1985-09-01,Utah,1066000,737721,693788,43933
1985-09-01,Vermont,403000,281441,268537,12904
1985-09-01,Virginia,4228000,2868726,2713488,155238
1985-09-01,Washington,3267000,2114279,1945500,168779
1985-09-01,Wisconsin,3576000,2395636,2225324,170312
1985-09-01,Wyoming,358000,253478,234880,18598
1985-10-01,Alabama,2978000,1811150,1644727,166423
1985-10-01,Alaska,345000,251000,226269,24731
1985-10-01,Arizona,2375000,1507199,1409642,97557
1985-10-01,Arkansas,1751000,1059385,969190,90195
1985-10-01,California,19775000,13037902,12121770,916132
1985-10-01,Colorado,2395000,1706529,1601853,104676
1985-10-01,Connecticut,2475000,1712693,1641133,71560
1985-10-01,Delaware,474000,319540,304823,14717
1985-10-01,Florida,8985000,5378200,5062884,315316
1985-10-01,Georgia,4390000,2896140,2719942,176198
1985-10-01,Hawaii,734000,486172,460693,25479
1985-10-01,Idaho,701000,467012,430103,36909
1985-10-01,Illinois,8645000,5664471,5147179,517292
1985-10-01,Indiana,4098000,2711061,2515420,195641
1985-10-01,Iowa,2146000,1427818,1322680,105138
1985-10-01,Kansas,1797000,1233757,1169390,64367
1985-10-01,Kentucky,2750000,1699246,1541854,157392
1985-10-01,Louisiana,3205000,1978025,1748665,229360
1985-10-01,Maine,877000,556136,526232,29904
1985-10-01,Maryland,3355000,2286928,2187201,99727
1985-10-01,Massachusetts,4541000,3053235,2929544,123691
1985-10-01,Michigan,6811000,4368239,3950116,418123
1985-10-01,Minnesota,3131000,2246841,2109431,137410
1985-10-01,Mississippi,1869000,1131728,1013398,118330
1985-10-01,Missouri,3787000,2455523,2298683,156840
1985-10-01,Montana,603000,403963,372632,31331
1985-10-01,Nebraska,1172000,808448,766459,41989
1985-10-01,Nevada,727000,519937,482421,37516
1985-10-01,Ohio,8083000,5166697,4704518,462179
1985-10-01,Oklahoma,2406000,1561850,1452298,109552
1985-10-01,Oregon,2032000,1330716,1221448,109268
1985-10-01,Pennsylvania,9210000,5571154,5140330,430824
1985-10-01,Tennessee,3608000,2258442,2083180,175262
1985-10-01,Texas,11814000,8112668,7521052,591616
1985-10-01,Utah,1067000,739569,696200,43369
1985-10-01,Vermont,403000,282445,269794,12651
1985-10-01,Virginia,4235000,2872203,2719763,152440
1985-10-01,Washington,3274000,2119266,1952451,166815
1985-10-01,Wisconsin,3578000,2399474,2229629,169845
1985-10-01,Wyoming,358000,253315,234654,18661
1985-11-01,Alabama,2981000,1816377,1649453,166924
1985-11-01,Alaska,346000,251869,226868,25001
1985-11-01,Arizona,2381000,1514690,1418064,96626
1985-11-01,Arkansas,1753000,1060090,970202,89888
1985-11-01,California,19808000,13067807,12161186,906621
1985-11-01,Colorado,2397000,1705400,1599656,105744
1985-11-01,Connecticut,2477000,1717012,1647139,69873
1985-11-01,Delaware,475000,319724,305321,14403
1985-11-01,Florida,9006000,5397134,5083644,313490
1985-11-01,Georgia,4397000,2903347,2730228,173119
1985-11-01,Hawaii,736000,487551,462307,25244
1985-11-01,Idaho,702000,467647,430418,37229
1985-11-01,Illinois,8649000,5671201,5159319,511882
1985-11-01,Indiana,4101000,2715770,2524235,191535
1985-11-01,Iowa,2145000,1430763,1326155,104608
1985-11-01,Kansas,1799000,1235458,1170648,64810
1985-11-01,Kentucky,2751000,1699826,1541832,157994
1985-11-01,Louisiana,3208000,1980494,1750068,230426
1985-11-01,Maine,878000,558028,528171,29857
1985-11-01,Maryland,3359000,2291848,2192706,99142
1985-11-01,Massachusetts,4544000,3057421,2935069,122352
1985-11-01,Michigan,6816000,4367207,3960356,406851
1985-11-01,Minnesota,3135000,2248216,2111153,137063
1985-11-01,Mississippi,1868000,1134673,1015526,119147
1985-11-01,Missouri,3791000,2461491,2306079,155412
1985-11-01,Montana,603000,404377,372764,31613
1985-11-01,Nebraska,1173000,810200,768062,42138
1985-11-01,Nevada,728000,521086,484165,36921
1985-11-01,Ohio,8085000,5178174,4722387,455787
1985-11-01,Oklahoma,2409000,1565472,1454660,110812
1985-11-01,Oregon,2035000,1335342,1225753,109589
1985-11-01,Pennsylvania,9214000,5583450,5156742,426708
1985-11-01,Tennessee,3610000,2264730,2088842,175888
1985-11-01,Texas,11831000,8122447,7526209,596238
1985-11-01,Utah,1068000,741131,698242,42889
1985-11-01,Vermont,404000,283333,270921,12412
1985-11-01,Virginia,4243000,2875067,2725344,149723
1985-11-01,Washington,3280000,2125529,1959762,165767
1985-11-01,Wisconsin,3579000,2402795,2233656,169139
1985-11-01,Wyoming,358000,253209,234396,18813
1985-12-01,Alabama,2983000,1821688,1653092,168596
1985-12-01,Alaska,347000,252806,227281,25525
1985-12-01,Arizona,2387000,1522245,1425711,96534
1985-12-01,Arkansas,1754000,1061022,971101,89921
1985-12-01,California,19841000,13095486,12194718,900768
1985-12-01,Colorado,2400000,1704095,1596191,107904
1985-12-01,Connecticut,2478000,1719637,1651096,68541
1985-12-01,Delaware,475000,319816,305508,14308
1985-12-01,Florida,9027000,5416113,5102742,313371
1985-12-01,Georgia,4403000,2910482,2738976,171506
1985-12-01,Hawaii,737000,488532,463447,25085
1985-12-01,Idaho,703000,468137,430594,37543
1985-12-01,Illinois,8653000,5674821,5168785,506036
1985-12-01,Indiana,4103000,2719883,2530553,189330
1985-12-01,Iowa,2144000,1433173,1329094,104079
1985-12-01,Kansas,1802000,1236565,1171311,65254
1985-12-01,Kentucky,2752000,1699710,1541181,158529
1985-12-01,Louisiana,3210000,1981526,1749426,232100
1985-12-01,Maine,878000,559458,529610,29848
1985-12-01,Maryland,3363000,2297233,2197848,99385
1985-12-01,Massachusetts,4546000,3060739,2939164,121575
1985-12-01,Michigan,6821000,4364644,3966288,398356
1985-12-01,Minnesota,3139000,2247541,2111102,136439
1985-12-01,Mississippi,1868000,1137029,1016501,120528
1985-12-01,Missouri,3795000,2466060,2311800,154260
1985-12-01,Montana,602000,404636,372792,31844
1985-12-01,Nebraska,1174000,811491,769250,42241
1985-12-01,Nevada,729000,522057,485763,36294
1985-12-01,Ohio,8086000,5186491,4737881,448610
1985-12-01,Oklahoma,2411000,1568462,1455335,113127
1985-12-01,Oregon,2038000,1339591,1228690,110901
1985-12-01,Pennsylvania,9218000,5595300,5171186,424114
1985-12-01,Tennessee,3612000,2270533,2093034,177499
1985-12-01,Texas,11847000,8133399,7527321,606078
1985-12-01,Utah,1069000,742345,699746,42599
1985-12-01,Vermont,404000,284040,271779,12261
1985-12-01,Virginia,4250000,2877085,2729635,147450
1985-12-01,Washington,3287000,2133031,1967016,166015
1985-12-01,Wisconsin,3581000,2405055,2236587,168468
1985-12-01,Wyoming,358000,253166,234007,19159
1986-01-01,Alabama,2986000,1827550,1656221,171329
1986-01-01,Alaska,348000,253761,227481,26280
1986-01-01,Arizona,2393000,1530252,1432668,97584
1986-01-01,Arkansas,1755000,1062220,971894,90326
1986-01-01,California,19875000,13123458,12223689,899769
1986-01-01,Colorado,2402000,1702618,1591492,111126
1986-01-01,Connecticut,2479000,1720985,1653314,67671
1986-01-01,Delaware,476000,320083,305624,14459
1986-01-01,Florida,9048000,5436192,5120980,315212
1986-01-01,Georgia,4410000,2918617,2747072,171545
1986-01-01,Hawaii,738000,489068,464079,24989
1986-01-01,Idaho,704000,468603,430702,37901
1986-01-01,Illinois,8657000,5676186,5175608,500578
1986-01-01,Indiana,4105000,2723029,2533914,189115
1986-01-01,Iowa,2143000,1435094,1331436,103658
1986-01-01,Kansas,1804000,1237401,1171577,65824
1986-01-01,Kentucky,2754000,1699804,1540860,158944
1986-01-01,Louisiana,3212000,1981243,1746590,234653
1986-01-01,Maine,879000,560319,530439,29880
1986-01-01,Maryland,3368000,2303710,2203345,100365
1986-01-01,Massachusetts,4549000,3062352,2940817,121535
1986-01-01,Michigan,6827000,4363463,3968780,394683
1986-01-01,Minnesota,3142000,2245812,2110084,135728
1986-01-01,Mississippi,1868000,1139396,1016621,122775
1986-01-01,Missouri,3799000,2469921,2316094,153827
1986-01-01,Montana,602000,404712,372654,32058
1986-01-01,Nebraska,1175000,812267,770099,42168
1986-01-01,Nevada,730000,522929,487278,35651
1986-01-01,Ohio,8088000,5192444,4749480,442964
1986-01-01,Oklahoma,2413000,1571401,1454673,116728
1986-01-01,Oregon,2040000,1343638,1230720,112918
1986-01-01,Pennsylvania,9222000,5606682,5183928,422754
1986-01-01,Tennessee,3614000,2275368,2095639,179729
1986-01-01,Texas,11863000,8148538,7525466,623072
1986-01-01,Utah,1071000,743409,700792,42617
1986-01-01,Vermont,404000,284621,272386,12235
1986-01-01,Virginia,4257000,2879271,2733243,146028
1986-01-01,Washington,3293000,2141638,1974069,167569
1986-01-01,Wisconsin,3582000,2406828,2238584,168244
1986-01-01,Wyoming,359000,253143,233457,19686
1986-02-01,Alabama,2989000,1834254,1659603,174651
1986-02-01,Alaska,348000,254666,227520,27146
1986-02-01,Arizona,2399000,1539165,1439501,99664
1986-02-01,Arkansas,1756000,1063682,972755,90927
1986-02-01,California,19908000,13155800,12252758,903042
1986-02-01,Colorado,2405000,1701643,1586711,114932
1986-02-01,Connecticut,2481000,1722326,1655105,67221
1986-02-01,Delaware,477000,320695,305912,14783
1986-02-01,Florida,9070000,5459024,5140574,318450
1986-02-01,Georgia,4417000,2928766,2755808,172958
1986-02-01,Hawaii,739000,489378,464485,24893
1986-02-01,Idaho,704000,469251,430998,38253
1986-02-01,Illinois,8662000,5678217,5182025,496192
1986-02-01,Indiana,4108000,2725812,2535692,190120
1986-02-01,Iowa,2142000,1436818,1333521,103297
1986-02-01,Kansas,1806000,1238546,1171953,66593
1986-02-01,Kentucky,2755000,1700858,1541704,159154
1986-02-01,Louisiana,3215000,1980013,1742168,237845
1986-02-01,Maine,880000,560954,531025,29929
1986-02-01,Maryland,3372000,2311807,2210017,101790
1986-02-01,Massachusetts,4552000,3062660,2940505,122155
1986-02-01,Michigan,6832000,4366114,3970258,395856
1986-02-01,Minnesota,3146000,2244534,2109682,134852
1986-02-01,Mississippi,1868000,1142252,1016551,125701
1986-02-01,Missouri,3804000,2474409,2319854,154555
1986-02-01,Montana,602000,404708,372445,32263
1986-02-01,Nebraska,1176000,812618,770751,41867
1986-02-01,Nevada,731000,523921,488911,35010
1986-02-01,Ohio,8090000,5198075,4758310,439765
1986-02-01,Oklahoma,2415000,1574696,1453562,121134
1986-02-01,Oregon,2043000,1347823,1232946,114877
1986-02-01,Pennsylvania,9225000,5617046,5195522,421524
1986-02-01,Tennessee,3616000,2279169,2097093,182076
1986-02-01,Texas,11880000,8146129,7499770,646359
1986-02-01,Utah,1072000,744617,701675,42942
1986-02-01,Vermont,405000,285202,272897,12305
1986-02-01,Virginia,4265000,2882738,2737387,145351
1986-02-01,Washington,3300000,2151223,1981001,170222
1986-02-01,Wisconsin,3584000,2409087,2240641,168446
1986-02-01,Wyoming,359000,253209,232844,20365
1986-03-01,Alabama,2991000,1841290,1663497,177793
1986-03-01,Alaska,349000,255467,227485,27982
1986-03-01,Arizona,2405000,1548653,1446251,102402
1986-03-01,Arkansas,1757000,1065362,973945,91417
1986-03-01,California,19941000,13193983,12285798,908185
1986-03-01,Colorado,2408000,1701376,1582893,118483
1986-03-01,Connecticut,2482000,1724516,1657525,66991
1986-03-01,Delaware,477000,321617,306511,15106
1986-03-01,Florida,9091000,5484778,5162788,321990
1986-03-01,Georgia,4423000,2940949,2765913,175036
1986-03-01,Hawaii,740000,489744,465008,24736
1986-03-01,Idaho,705000,470173,431561,38612
1986-03-01,Illinois,8666000,5682224,5189537,492687
1986-03-01,Indiana,4110000,2728734,2537549,191185
1986-03-01,Iowa,2141000,1438616,1335691,102925
1986-03-01,Kansas,1809000,1240243,1172825,67418
1986-03-01,Kentucky,2756000,1702765,1543687,159078
1986-03-01,Louisiana,3217000,1977717,1736808,240909
1986-03-01,Maine,880000,561740,531755,29985
1986-03-01,Maryland,3376000,2321223,2217983,103240
1986-03-01,Massachusetts,4554000,3062538,2939444,123094
1986-03-01,Michigan,6837000,4372617,3973042,399575
1986-03-01,Minnesota,3150000,2244531,2111051,133480
1986-03-01,Mississippi,1868000,1145478,1016640,128838
1986-03-01,Missouri,3808000,2480265,2323980,156285
1986-03-01,Montana,601000,404611,372194,32417
1986-03-01,Nebraska,1177000,812619,771294,41325
1986-03-01,Nevada,732000,525255,490811,34444
1986-03-01,Ohio,8091000,5204326,4765709,438617
1986-03-01,Oklahoma,2417000,1578485,1452460,126025
1986-03-01,Oregon,2046000,1352345,1236120,116225
1986-03-01,Pennsylvania,9229000,5625676,5206623,419053
1986-03-01,Tennessee,3618000,2282350,2098663,183687
1986-03-01,Texas,11896000,8149366,7477271,672095
1986-03-01,Utah,1073000,746155,702652,43503
1986-03-01,Vermont,405000,285859,273450,12409
1986-03-01,Virginia,4272000,2887863,2742970,144893
1986-03-01,Washington,3307000,2161150,1987627,173523
1986-03-01,Wisconsin,3585000,2412375,2243604,168771
1986-03-01,Wyoming,359000,253318,232263,21055
1986-04-01,Alabama,2994000,1848011,1667939,180072
1986-04-01,Alaska,350000,256048,227376,28672
1986-04-01,Arizona,2410000,1557573,1452045,105528
1986-04-01,Arkansas,1758000,1067254,975610,91644
1986-04-01,California,19974000,13237362,12324785,912577
1986-04-01,Colorado,2410000,1701308,1579947,121361
1986-04-01,Connecticut,2484000,1727693,1660905,66788
1986-04-01,Delaware,478000,322724,307482,15242
1986-04-01,Florida,9112000,5512436,5187490,324946
1986-04-01,Georgia,4430000,2954307,2777338,176969
1986-04-01,Hawaii,741000,490378,465909,24469
1986-04-01,Idaho,706000,471376,432305,39071
1986-04-01,Illinois,8670000,5688350,5198587,489763
1986-04-01,Indiana,4113000,2732050,2540648,191402
1986-04-01,Iowa,2141000,1440380,1337915,102465
1986-04-01,Kansas,1811000,1242600,1174454,68146
1986-04-01,Kentucky,2757000,1705155,1546450,158705
1986-04-01,Louisiana,3220000,1974811,1731206,243605
1986-04-01,Maine,881000,562842,532768,30074
1986-04-01,Maryland,3380000,2331297,2226776,104521
1986-04-01,Massachusetts,4557000,3062699,2938660,124039
1986-04-01,Michigan,6842000,4381089,3978131,402958
1986-04-01,Minnesota,3154000,2246242,2114675,131567
1986-04-01,Mississippi,1868000,1148830,1017161,131669
1986-04-01,Missouri,3812000,2487632,2329115,158517
1986-04-01,Montana,601000,404390,371900,32490
1986-04-01,Nebraska,1177000,812466,771888,40578
1986-04-01,Nevada,732000,526988,492980,34008
1986-04-01,Ohio,8093000,5211093,4772079,439014
1986-04-01,Oklahoma,2419000,1582486,1451414,131072
1986-04-01,Oregon,2049000,1357222,1240543,116679
1986-04-01,Pennsylvania,9233000,5632515,5217700,414815
1986-04-01,Tennessee,3620000,2285637,2101474,184163
1986-04-01,Texas,11913000,8156094,7459814,696280
1986-04-01,Utah,1074000,747997,703770,44227
1986-04-01,Vermont,406000,286604,274107,12497
1986-04-01,Virginia,4280000,2894740,2750217,144523
1986-04-01,Washington,3313000,2170478,1993784,176694
1986-04-01,Wisconsin,3587000,2416778,2247870,168908
1986-04-01,Wyoming,359000,253302,231712,21590
1986-05-01,Alabama,2997000,1853587,1672576,181011
1986-05-01,Alaska,351000,256261,227139,29122
1986-05-01,Arizona,2416000,1565157,1456592,108565
1986-05-01,Arkansas,1760000,1069348,977788,91560
1986-05-01,California,20008000,13282235,12368747,913488
1986-05-01,Colorado,2413000,1701372,1577561,123811
1986-05-01,Connecticut,2485000,1731302,1664882,66420
1986-05-01,Delaware,479000,323779,308699,15080
1986-05-01,Florida,9133000,5540669,5213854,326815
1986-05-01,Georgia,4437000,2967500,2789394,178106
1986-05-01,Hawaii,743000,491253,467198,24055
1986-05-01,Idaho,707000,472614,433045,39569
1986-05-01,Illinois,8674000,5694922,5208839,486083
1986-05-01,Indiana,4115000,2735893,2545575,190318
1986-05-01,Iowa,2140000,1441741,1340189,101552
1986-05-01,Kansas,1813000,1245346,1176768,68578
1986-05-01,Kentucky,2759000,1707421,1549369,158052
1986-05-01,Louisiana,3222000,1972024,1726161,245863
1986-05-01,Maine,882000,564135,533973,30162
1986-05-01,Maryland,3385000,2341159,2235590,105569
1986-05-01,Massachusetts,4560000,3063493,2938850,124643
1986-05-01,Michigan,6848000,4389314,3985764,403550
1986-05-01,Minnesota,3158000,2249317,2120331,128986
1986-05-01,Mississippi,1867000,1151865,1018241,133624
1986-05-01,Missouri,3816000,2495969,2335228,160741
1986-05-01,Montana,601000,404120,371688,32432
1986-05-01,Nebraska,1178000,812332,772613,39719
1986-05-01,Nevada,733000,529017,495347,33670
1986-05-01,Ohio,8095000,5217189,4777575,439614
1986-05-01,Oklahoma,2422000,1585696,1450284,135412
1986-05-01,Oregon,2052000,1362101,1246173,115928
1986-05-01,Pennsylvania,9237000,5636390,5227981,408409
1986-05-01,Tennessee,3622000,2289145,2105473,183672
1986-05-01,Texas,11929000,8163166,7447615,715551
1986-05-01,Utah,1076000,749970,704974,44996
1986-05-01,Vermont,406000,287377,274842,12535
1986-05-01,Virginia,4287000,2902921,2758688,144233
1986-05-01,Washington,3320000,2178547,1999569,178978
1986-05-01,Wisconsin,3588000,2421933,2253425,168508
1986-05-01,Wyoming,360000,253027,231131,21896
1986-06-01,Alabama,2999000,1857645,1676854,180791
1986-06-01,Alaska,351000,256093,226811,29282
1986-06-01,Arizona,2422000,1571723,1460384,111339
1986-06-01,Arkansas,1761000,1071771,980382,91389
1986-06-01,California,20041000,13326888,12416031,910857
1986-06-01,Colorado,2415000,1702079,1575844,126235
1986-06-01,Connecticut,2487000,1734737,1668887,65850
1986-06-01,Delaware,479000,324592,309979,14613
1986-06-01,Florida,9154000,5569000,5240958,328042
1986-06-01,Georgia,4443000,2979890,2801437,178453
1986-06-01,Hawaii,744000,492244,468743,23501
1986-06-01,Idaho,707000,473689,433620,40069
1986-06-01,Illinois,8678000,5700154,5219387,480767
1986-06-01,Indiana,4118000,2740343,2552163,188180
1986-06-01,Iowa,2139000,1442748,1342761,99987
1986-06-01,Kansas,1816000,1248265,1179671,68594
1986-06-01,Kentucky,2760000,1709128,1551697,157431
1986-06-01,Louisiana,3225000,1970384,1722449,247935
1986-06-01,Maine,882000,565466,535228,30238
1986-06-01,Maryland,3389000,2350416,2243861,106555
1986-06-01,Massachusetts,4562000,3065119,2940343,124776
1986-06-01,Michigan,6853000,4396624,3995725,400899
1986-06-01,Minnesota,3162000,2253188,2127079,126109
1986-06-01,Mississippi,1867000,1154327,1019711,134616
1986-06-01,Missouri,3820000,2504629,2342035,162594
1986-06-01,Montana,600000,403929,371636,32293
1986-06-01,Nebraska,1179000,812440,773501,38939
1986-06-01,Nevada,734000,531263,497844,33419
1986-06-01,Ohio,8096000,5222188,4782921,439267
1986-06-01,Oklahoma,2424000,1587690,1449329,138361
1986-06-01,Oregon,2055000,1366412,1252366,114046
1986-06-01,Pennsylvania,9240000,5637256,5236869,400387
1986-06-01,Tennessee,3624000,2292909,2110061,182848
1986-06-01,Texas,11946000,8168629,7439417,729212
1986-06-01,Utah,1077000,752000,706204,45796
1986-06-01,Vermont,407000,288165,275633,12532
1986-06-01,Virginia,4295000,2912178,2767959,144219
1986-06-01,Washington,3326000,2185350,2005137,180213
1986-06-01,Wisconsin,3590000,2427447,2260035,167412
1986-06-01,Wyoming,360000,252482,230469,22013
1986-07-01,Alabama,3002000,1860219,1680422,179797
1986-07-01,Alaska,352000,255677,226498,29179
1986-07-01,Arizona,2428000,1577344,1463627,113717
1986-07-01,Arkansas,1762000,1074453,983087,91366
1986-07-01,California,20074000,13370510,12464295,906215
1986-07-01,Colorado,2418000,1703536,1574491,129045
1986-07-01,Connecticut,2488000,1737642,1672531,65111
1986-07-01,Delaware,480000,325177,311240,13937
1986-07-01,Florida,9175000,5597129,5268334,328795
1986-07-01,Georgia,4450000,2991212,2813045,178167
1986-07-01,Hawaii,745000,493302,470425,22877
1986-07-01,Idaho,708000,474379,433916,40463
1986-07-01,Illinois,8682000,5703187,5229465,473722
1986-07-01,Indiana,4120000,2745145,2559707,185438
1986-07-01,Iowa,2138000,1443717,1345778,97939
1986-07-01,Kansas,1818000,1251185,1183095,68090
1986-07-01,Kentucky,2761000,1709742,1552718,157024
1986-07-01,Louisiana,3227000,1970313,1720383,249930
1986-07-01,Maine,883000,566761,536463,30298
1986-07-01,Maryland,3393000,2359062,2251336,107726
1986-07-01,Massachusetts,4565000,3067561,2943206,124355
1986-07-01,Michigan,6858000,4403400,4007337,396063
1986-07-01,Minnesota,3166000,2256687,2133377,123310
1986-07-01,Mississippi,1867000,1155859,1021187,134672
1986-07-01,Missouri,3824000,2512751,2349197,163554
1986-07-01,Montana,600000,403874,371730,32144
1986-07-01,Nebraska,1180000,812943,774589,38354
1986-07-01,Nevada,735000,533549,500330,33219
1986-07-01,Ohio,8098000,5226195,4788847,437348
1986-07-01,Oklahoma,2426000,1588370,1448803,139567
1986-07-01,Oregon,2058000,1369430,1258316,111114
1986-07-01,Pennsylvania,9244000,5635466,5243779,391687
1986-07-01,Tennessee,3626000,2296564,2114351,182213
1986-07-01,Texas,11962000,8172001,7433205,738796
1986-07-01,Utah,1078000,753913,707292,46621
1986-07-01,Vermont,407000,288962,276448,12514
1986-07-01,Virginia,4302000,2922022,2777606,144416
1986-07-01,Washington,3333000,2191190,2010646,180544
1986-07-01,Wisconsin,3591000,2433136,2267505,165631
1986-07-01,Wyoming,360000,251716,229712,22004
1986-08-01,Alabama,3005000,1861412,1682856,178556
1986-08-01,Alaska,351000,255116,226191,28925
1986-08-01,Arizona,2436000,1581947,1466267,115680
1986-08-01,Arkansas,1763000,1077020,985371,91649
1986-08-01,California,20113000,13410882,12509310,901572
1986-08-01,Colorado,2420000,1705656,1573252,132404
1986-08-01,Connecticut,2490000,1739809,1675458,64351
1986-08-01,Delaware,481000,325664,312477,13187
1986-08-01,Florida,9197000,5623662,5294474,329188
1986-08-01,Georgia,4459000,3000847,2823316,177531
1986-08-01,Hawaii,747000,494377,472113,22264
1986-08-01,Idaho,708000,474568,433933,40635
1986-08-01,Illinois,8687000,5703859,5237735,466124
1986-08-01,Indiana,4123000,2749647,2566589,183058
1986-08-01,Iowa,2138000,1444598,1348788,95810
1986-08-01,Kansas,1819000,1253979,1186676,67303
1986-08-01,Kentucky,2762000,1709125,1552161,156964
1986-08-01,Louisiana,3224000,1971197,1719444,251753
1986-08-01,Maine,884000,567896,537590,30306
1986-08-01,Maryland,3398000,2366873,2257729,109144
1986-08-01,Massachusetts,4567000,3070162,2946628,123534
1986-08-01,Michigan,6865000,4410616,4020004,390612
1986-08-01,Minnesota,3169000,2258906,2137987,120919
1986-08-01,Mississippi,1868000,1156184,1022073,134111
1986-08-01,Missouri,3828000,2519658,2356054,163604
1986-08-01,Montana,600000,403933,371894,32039
1986-08-01,Nebraska,1180000,813736,775758,37978
1986-08-01,Nevada,738000,535747,502654,33093
1986-08-01,Ohio,8104000,5229833,4795482,434351
1986-08-01,Oklahoma,2424000,1587465,1448411,139054
1986-08-01,Oregon,2060000,1371134,1263596,107538
1986-08-01,Pennsylvania,9249000,5631113,5247871,383242
1986-08-01,Tennessee,3631000,2299457,2117534,181923
1986-08-01,Texas,11967000,8185040,7438263,746777
1986-08-01,Utah,1079000,755508,708051,47457
1986-08-01,Vermont,408000,289728,277209,12519
1986-08-01,Virginia,4310000,2931754,2787028,144726
1986-08-01,Washington,3339000,2196579,2016198,180381
1986-08-01,Wisconsin,3593000,2439012,2275479,163533
1986-08-01,Wyoming,359000,250843,228870,21973
1986-09-01,Alabama,3008000,1861591,1684084,177507
1986-09-01,Alaska,351000,254500,225880,28620
1986-09-01,Arizona,2443000,1585503,1468182,117321
1986-09-01,Arkansas,1765000,1079062,986946,92116
1986-09-01,California,20153000,13446724,12548948,897776
1986-09-01,Colorado,2422000,1707802,1571972,135830
1986-09-01,Connecticut,2491000,1741278,1677550,63728
1986-09-01,Delaware,482000,326198,313742,12456
1986-09-01,Florida,9219000,5647986,5318670,329316
1986-09-01,Georgia,4469000,3008738,2831891,176847
1986-09-01,Hawaii,748000,495397,473704,21693
1986-09-01,Idaho,709000,474338,433790,40548
1986-09-01,Illinois,8693000,5702810,5243864,458946
1986-09-01,Indiana,4127000,2752774,2570871,181903
