ds,name,civ,labor,emp,unemp
2006-01-01,Washington,4872643,3292718,3125422,167296
2006-01-01,Wisconsin,4308593,3044830,2902831,141999
2006-01-01,Wyoming,393128,281549,272423,9126
2006-02-01,Alabama,3507068,2153411,2065225,88186
2006-02-01,Alaska,486740,346742,322936,23806
2006-02-01,Arizona,4574548,2926379,2796970,129409
2006-02-01,Arkansas,2132647,1343722,1274911,68811
2006-02-01,California,26947217,17587038,16714377,872661
2006-02-01,Colorado,3595664,2612418,2495895,116523
2006-02-01,Connecticut,2689362,1819226,1737275,81951
2006-02-01,Delaware,653305,442164,423908,18256
2006-02-01,Florida,14085252,8812184,8601209,210975
2006-02-01,Georgia,6856084,4662900,4418947,243953
2006-02-01,Hawaii,958135,631267,614296,16971
2006-02-01,Idaho,1075601,739890,712681,27209
2006-02-01,Illinois,9656519,6453903,6133097,320806
2006-02-01,Indiana,4781693,3231598,3070849,160749
2006-02-01,Iowa,2285822,1645442,1583664,61778
2006-02-01,Kansas,2075909,1455091,1388411,66680
2006-02-01,Kentucky,3232798,2008797,1889872,118925
2006-02-01,Louisiana,3169757,1998960,1907657,91303
2006-02-01,Maine,1048355,697805,665670,32135
2006-02-01,Maryland,4282638,2964849,2845544,119305
2006-02-01,Massachusetts,5082903,3392290,3232254,160036
2006-02-01,Michigan,7758526,5067483,4718738,348745
2006-02-01,Minnesota,3956568,2886107,2768846,117261
2006-02-01,Mississippi,2129927,1272806,1189293,83513
2006-02-01,Missouri,4469775,3016412,2869483,146929
2006-02-01,Montana,735491,490715,473484,17231
2006-02-01,Nebraska,1330588,968388,937521,30867
2006-02-01,Nevada,1861136,1264123,1214044,50079
2006-02-01,Ohio,8847270,5904768,5588283,316485
2006-02-01,Oklahoma,2678907,1708921,1642490,66431
2006-02-01,Oregon,2857633,1861625,1759373,102252
2006-02-01,Pennsylvania,9747075,6267038,5972062,294976
2006-02-01,Tennessee,4663797,2961842,2800802,161040
2006-02-01,Texas,16808414,11253367,10664814,588553
2006-02-01,Utah,1814025,1311981,1268854,43127
2006-02-01,Vermont,498164,353706,341368,12338
2006-02-01,Virginia,5761823,3949380,3815798,133582
2006-02-01,Washington,4880489,3297951,3133200,164751
2006-02-01,Wisconsin,4311099,3046724,2906854,139870
2006-02-01,Wyoming,393646,281877,273094,8783
2006-03-01,Alabama,3510348,2156335,2068505,87830
2006-03-01,Alaska,487558,347278,323717,23561
2006-03-01,Arizona,4587109,2937047,2808195,128852
2006-03-01,Arkansas,2134861,1345046,1275609,69437
2006-03-01,California,26956842,17596774,16730993,865781
2006-03-01,Colorado,3601065,2620070,2504897,115173
2006-03-01,Connecticut,2690127,1822224,1741020,81204
2006-03-01,Delaware,654229,442256,424429,17827
2006-03-01,Florida,14102496,8837309,8626543,210766
2006-03-01,Georgia,6868440,4672236,4430502,241734
2006-03-01,Hawaii,958572,631983,614874,17109
2006-03-01,Idaho,1077916,740751,713742,27009
2006-03-01,Illinois,9659302,6463382,6152425,310957
2006-03-01,Indiana,4784419,3233382,3073794,159588
2006-03-01,Iowa,2286724,1649127,1588911,60216
2006-03-01,Kansas,2076427,1454601,1389076,65525
2006-03-01,Kentucky,3235660,2011065,1894196,116869
2006-03-01,Louisiana,3174981,1995431,1910602,84829
2006-03-01,Maine,1048785,697986,666098,31888
2006-03-01,Maryland,4284856,2970542,2850446,120096
2006-03-01,Massachusetts,5084043,3394962,3235249,159713
2006-03-01,Michigan,7759212,5066385,4715647,350738
2006-03-01,Minnesota,3959476,2885094,2769722,115372
2006-03-01,Mississippi,2134966,1271087,1191197,79890
2006-03-01,Missouri,4473367,3019077,2873689,145388
2006-03-01,Montana,736318,492075,475078,16997
2006-03-01,Nebraska,1331045,968167,938255,29912
2006-03-01,Nevada,1866056,1270318,1219558,50760
2006-03-01,Ohio,8848684,5912662,5599950,312712
2006-03-01,Oklahoma,2681324,1708593,1642958,65635
2006-03-01,Oregon,2861501,1865808,1765028,100780
2006-03-01,Pennsylvania,9750419,6273630,5979608,294022
2006-03-01,Tennessee,4670063,2976996,2814715,162281
2006-03-01,Texas,16856023,11272128,10683983,588145
2006-03-01,Utah,1818717,1316509,1274637,41872
2006-03-01,Vermont,498398,354035,341639,12396
2006-03-01,Virginia,5767386,3954870,3823250,131620
2006-03-01,Washington,4888004,3304104,3140073,164031
2006-03-01,Wisconsin,4313453,3049844,2911405,138439
2006-03-01,Wyoming,394067,282331,273809,8522
2006-04-01,Alabama,3513803,2159713,2071802,87911
2006-04-01,Alaska,488418,347940,324533,23407
2006-04-01,Arizona,4599748,2947857,2818660,129197
2006-04-01,Arkansas,2137212,1346255,1275834,70421
2006-04-01,California,26966975,17609415,16745349,864066
2006-04-01,Colorado,3606595,2627673,2512768,114905
2006-04-01,Connecticut,2690984,1824847,1743960,80887
2006-04-01,Delaware,655160,442353,424748,17605
2006-04-01,Florida,14120197,8863169,8650938,212231
2006-04-01,Georgia,6881073,4682594,4441462,241132
2006-04-01,Hawaii,959152,632898,615623,17275
2006-04-01,Idaho,1080272,741494,714784,26710
2006-04-01,Illinois,9662467,6474739,6171881,302858
2006-04-01,Indiana,4787349,3234908,3074689,160219
2006-04-01,Iowa,2287744,1652328,1592837,59491
2006-04-01,Kansas,2076998,1457490,1392614,64876
2006-04-01,Kentucky,3238700,2013756,1898114,115642
2006-04-01,Louisiana,3180290,1992841,1912614,80227
2006-04-01,Maine,1049273,698519,666474,32045
2006-04-01,Maryland,4287265,2976119,2853647,122472
2006-04-01,Massachusetts,5085460,3398710,3238568,160142
2006-04-01,Michigan,7760312,5064429,4711722,352707
2006-04-01,Minnesota,3962617,2883712,2769949,113763
2006-04-01,Mississippi,2140074,1272591,1193090,79501
2006-04-01,Missouri,4477206,3022984,2877879,145105
2006-04-01,Montana,737179,493679,476780,16899
2006-04-01,Nebraska,1331622,968417,939016,29401
2006-04-01,Nevada,1871057,1276714,1225043,51671
2006-04-01,Ohio,8850579,5923616,5610899,312717
2006-04-01,Oklahoma,2683861,1709125,1643647,65478
2006-04-01,Oregon,2865540,1870498,1770303,100195
2006-04-01,Pennsylvania,9754252,6281330,5985668,295662
2006-04-01,Tennessee,4676556,2993120,2828835,164285
2006-04-01,Texas,16903616,11294298,10704340,589958
2006-04-01,Utah,1823477,1321063,1280361,40702
2006-04-01,Vermont,498663,354370,341788,12582
2006-04-01,Virginia,5773199,3960510,3829433,131077
2006-04-01,Washington,4895740,3311209,3146142,165067
2006-04-01,Wisconsin,4316003,3054068,2915742,138326
2006-04-01,Wyoming,394526,282905,274513,8392
2006-05-01,Alabama,3517270,2163359,2075386,87973
2006-05-01,Alaska,489223,348562,325248,23314
2006-05-01,Arizona,4612292,2958210,2828396,129814
2006-05-01,Arkansas,2139601,1346847,1275583,71264
2006-05-01,California,26975501,17622725,16757871,864854
2006-05-01,Colorado,3612117,2634815,2519556,115259
2006-05-01,Connecticut,2691896,1826938,1746106,80832
2006-05-01,Delaware,656124,442483,424936,17547
2006-05-01,Florida,14138018,8888754,8674278,214476
2006-05-01,Georgia,6893679,4693623,4452478,241145
2006-05-01,Hawaii,959626,633852,616564,17288
2006-05-01,Idaho,1082700,742127,715861,26266
2006-05-01,Illinois,9665568,6488248,6191538,296710
2006-05-01,Indiana,4790472,3235765,3073913,161852
2006-05-01,Iowa,2288903,1654729,1595166,59563
2006-05-01,Kansas,2077663,1460742,1396157,64585
2006-05-01,Kentucky,3241908,2017039,1901829,115210
2006-05-01,Louisiana,3185670,1991641,1913803,77838
2006-05-01,Maine,1049820,699299,666812,32487
2006-05-01,Maryland,4289562,2981172,2855605,125567
2006-05-01,Massachusetts,5086934,3403308,3242339,160969
2006-05-01,Michigan,7761618,5061963,4706902,355061
2006-05-01,Minnesota,3965924,2882539,2769759,112780
2006-05-01,Mississippi,2145215,1274797,1195081,79716
2006-05-01,Missouri,4481216,3028016,2882003,146013
2006-05-01,Montana,738094,495157,478285,16872
2006-05-01,Nebraska,1332250,969109,939813,29296
2006-05-01,Nevada,1875961,1282975,1230505,52470
2006-05-01,Ohio,8852737,5936851,5621439,315412
2006-05-01,Oklahoma,2686494,1710449,1644742,65707
2006-05-01,Oregon,2869684,1875141,1774854,100287
2006-05-01,Pennsylvania,9758456,6288804,5990267,298537
2006-05-01,Tennessee,4683186,3008468,2842377,166091
2006-05-01,Texas,16950545,11316310,10726117,590193
2006-05-01,Utah,1828395,1325529,1286032,39497
2006-05-01,Vermont,498974,354749,341898,12851
2006-05-01,Virginia,5779056,3965991,3834431,131560
2006-05-01,Washington,4903582,3318875,3152061,166814
2006-05-01,Wisconsin,4318785,3059089,2919686,139403
2006-05-01,Wyoming,395045,283567,275179,8388
2006-06-01,Alabama,3520846,2167159,2079399,87760
2006-06-01,Alaska,490098,349037,325825,23212
2006-06-01,Arizona,4625438,2967768,2837632,130136
2006-06-01,Arkansas,2142069,1346705,1274991,71714
2006-06-01,California,26988015,17635569,16770248,865321
2006-06-01,Colorado,3617894,2641282,2525693,115589
2006-06-01,Connecticut,2692943,1828775,1747945,80830
2006-06-01,Delaware,657087,442683,425140,17543
2006-06-01,Florida,14157040,8913367,8696519,216848
2006-06-01,Georgia,6906479,4705063,4464013,241050
2006-06-01,Hawaii,960179,634758,617722,17036
2006-06-01,Idaho,1085185,742774,717041,25733
2006-06-01,Illinois,9669194,6503286,6210984,292302
2006-06-01,Indiana,4793709,3235953,3072514,163439
2006-06-01,Iowa,2290118,1656339,1596192,60147
2006-06-01,Kansas,2078448,1464180,1399759,64421
2006-06-01,Kentucky,3245138,2020968,1905580,115388
2006-06-01,Louisiana,3190999,1992413,1915199,77214
2006-06-01,Maine,1050414,700153,667096,33057
2006-06-01,Maryland,4292028,2985290,2857042,128248
2006-06-01,Massachusetts,5088681,3408276,3246530,161746
2006-06-01,Michigan,7763097,5058880,4701332,357548
2006-06-01,Minnesota,3969353,2882243,2769472,112771
2006-06-01,Mississippi,2150308,1277358,1197221,80137
2006-06-01,Missouri,4485298,3033601,2886066,147535
2006-06-01,Montana,739054,496176,479335,16841
2006-06-01,Nebraska,1332910,970087,940667,29420
2006-06-01,Nevada,1881059,1288880,1235957,52923
2006-06-01,Ohio,8855024,5950887,5631674,319213
2006-06-01,Oklahoma,2689206,1711998,1645917,66081
2006-06-01,Oregon,2873984,1879552,1778796,100756
2006-06-01,Pennsylvania,9762883,6295098,5994139,300959
2006-06-01,Tennessee,4689861,3021272,2854682,166590
2006-06-01,Texas,16999573,11335374,10749064,586310
2006-06-01,Utah,1833309,1329902,1291669,38233
2006-06-01,Vermont,499285,355183,342044,13139
2006-06-01,Virginia,5785117,3971300,3838785,132515
2006-06-01,Washington,4911633,3326358,3158117,168241
2006-06-01,Wisconsin,4321688,3064326,2923138,141188
2006-06-01,Wyoming,395531,284276,275795,8481
2006-07-01,Alabama,3524489,2171367,2084065,87302
2006-07-01,Alaska,490950,349357,326290,23067
2006-07-01,Arizona,4638684,2977028,2847274,129754
2006-07-01,Arkansas,2144577,1346289,1274581,71708
2006-07-01,California,27001429,17650474,16786840,863634
2006-07-01,Colorado,3623832,2647155,2532065,115090
2006-07-01,Connecticut,2694086,1830942,1750241,80701
2006-07-01,Delaware,658065,442992,425528,17464
2006-07-01,Florida,14176539,8938216,8719152,219064
2006-07-01,Georgia,6919458,4717188,4476911,240277
2006-07-01,Hawaii,960755,635731,619244,16487
2006-07-01,Idaho,1087671,743753,718495,25258
2006-07-01,Illinois,9673133,6519819,6230966,288853
2006-07-01,Indiana,4797047,3236278,3072207,164071
2006-07-01,Iowa,2291405,1657590,1596824,60766
2006-07-01,Kansas,2079254,1467807,1403581,64226
2006-07-01,Kentucky,3248465,2025779,1910088,115691
2006-07-01,Louisiana,3196377,1994902,1917341,77561
2006-07-01,Maine,1051012,701038,667451,33587
2006-07-01,Maryland,4294599,2988845,2859174,129671
2006-07-01,Massachusetts,5090541,3413405,3251310,162095
2006-07-01,Michigan,7764767,5055515,4696148,359367
2006-07-01,Minnesota,3972847,2883675,2769850,113825
2006-07-01,Mississippi,2155425,1280178,1199699,80479
2006-07-01,Missouri,4489492,3039402,2890439,148963
2006-07-01,Montana,739999,496676,479942,16734
2006-07-01,Nebraska,1333638,971231,941724,29507
2006-07-01,Nevada,1886237,1294646,1241605,53041
2006-07-01,Ohio,8857512,5964470,5641744,322726
2006-07-01,Oklahoma,2692022,1713704,1647247,66457
2006-07-01,Oregon,2878329,1883930,1782598,101332
2006-07-01,Pennsylvania,9767552,6300948,5999284,301664
2006-07-01,Tennessee,4696684,3031107,2865935,165172
2006-07-01,Texas,17049031,11351838,10775124,576714
2006-07-01,Utah,1838305,1334478,1297521,36957
2006-07-01,Vermont,499602,355703,342294,13409
2006-07-01,Virginia,5791297,3976954,3843635,133319
2006-07-01,Washington,4919842,3333760,3165012,168748
2006-07-01,Wisconsin,4324694,3069428,2926323,143105
2006-07-01,Wyoming,396049,285048,276434,8614
2006-08-01,Alabama,3527515,2176026,2089301,86725
2006-08-01,Alaska,491379,349634,326706,22928
2006-08-01,Arizona,4649714,2986508,2857798,128710
2006-08-01,Arkansas,2146566,1346217,1274701,71516
2006-08-01,California,27025634,17671419,16810113,861306
2006-08-01,Colorado,3629927,2652385,2538867,113518
2006-08-01,Connecticut,2695372,1833746,1753195,80551
2006-08-01,Delaware,658964,443425,426171,17254
2006-08-01,Florida,14191932,8964208,8742603,221605
2006-08-01,Georgia,6933287,4730491,4491354,239137
2006-08-01,Hawaii,961394,636833,621045,15788
2006-08-01,Idaho,1089894,745184,720255,24929
2006-08-01,Illinois,9679632,6537794,6251061,286733
2006-08-01,Indiana,4800663,3237482,3073727,163755
2006-08-01,Iowa,2292788,1659099,1597910,61189
2006-08-01,Kansas,2080872,1471727,1407676,64051
2006-08-01,Kentucky,3250741,2031652,1915782,115870
2006-08-01,Louisiana,3204857,1998749,1920481,78268
2006-08-01,Maine,1051575,702011,668042,33969
2006-08-01,Maryland,4297454,2992402,2862631,129771
2006-08-01,Massachusetts,5094563,3418840,3256631,162209
2006-08-01,Michigan,7766182,5052872,4691989,360883
2006-08-01,Minnesota,3976524,2887166,2771111,116055
2006-08-01,Mississippi,2156898,1283338,1202508,80830
2006-08-01,Missouri,4493471,3045228,2895141,150087
2006-08-01,Montana,740941,496874,480340,16534
2006-08-01,Nebraska,1334445,972530,943039,29491
2006-08-01,Nevada,1890994,1300611,1247515,53096
2006-08-01,Ohio,8861768,5978031,5652208,325823
2006-08-01,Oklahoma,2694318,1715726,1648772,66954
2006-08-01,Oregon,2882700,1888427,1786546,101881
2006-08-01,Pennsylvania,9773593,6307766,6007146,300620
2006-08-01,Tennessee,4702407,3038347,2876327,162020
2006-08-01,Texas,17079249,11367207,10804130,563077
2006-08-01,Utah,1842871,1339519,1303704,35815
2006-08-01,Vermont,499853,356239,342595,13644
2006-08-01,Virginia,5797279,3983653,3849897,133756
2006-08-01,Washington,4927599,3341319,3172753,168566
2006-08-01,Wisconsin,4327819,3074307,2929287,145020
2006-08-01,Wyoming,396711,285874,277156,8718
2006-09-01,Alabama,3530831,2180689,2094591,86098
2006-09-01,Alaska,491865,349874,327071,22803
2006-09-01,Arizona,4661126,2995813,2868713,127100
2006-09-01,Arkansas,2148699,1346678,1275263,71415
2006-09-01,California,27052081,17699166,16838653,860513
2006-09-01,Colorado,3636313,2656964,2545785,111179
2006-09-01,Connecticut,2696847,1836913,1756417,80496
2006-09-01,Delaware,659891,443955,427015,16940
2006-09-01,Florida,14208495,8990679,8765814,224865
2006-09-01,Georgia,6947670,4744336,4506631,237705
2006-09-01,Hawaii,962139,637954,622790,15164
2006-09-01,Idaho,1092208,746840,722205,24635
2006-09-01,Illinois,9686923,6555585,6268521,287064
2006-09-01,Indiana,4804585,3238710,3075872,162838
2006-09-01,Iowa,2294361,1661018,1599582,61436
2006-09-01,Kansas,2082641,1475958,1411988,63970
2006-09-01,Kentucky,3253218,2038086,1922152,115934
2006-09-01,Louisiana,3213610,2003637,1924375,79262
2006-09-01,Maine,1052220,703009,668866,34143
2006-09-01,Maryland,4300680,2995782,2866926,128856
2006-09-01,Massachusetts,5098896,3424172,3261883,162289
2006-09-01,Michigan,7768125,5050900,4688983,361917
2006-09-01,Minnesota,3980510,2892049,2772961,119088
2006-09-01,Mississippi,2158536,1286478,1205340,81138
2006-09-01,Missouri,4497734,3050585,2899808,150777
2006-09-01,Montana,741949,497008,480753,16255
2006-09-01,Nebraska,1335339,973920,944455,29465
2006-09-01,Nevada,1895903,1306774,1253515,53259
2006-09-01,Ohio,8866608,5990760,5662364,328396
2006-09-01,Oklahoma,2696751,1718058,1650292,67766
2006-09-01,Oregon,2887241,1892988,1790709,102279
2006-09-01,Pennsylvania,9780250,6315598,6017276,298322
2006-09-01,Tennessee,4708406,3043505,2885641,157864
2006-09-01,Texas,17110941,11381736,10832912,548824
2006-09-01,Utah,1847529,1344922,1310071,34851
2006-09-01,Vermont,500114,356647,342812,13835
2006-09-01,Virginia,5803659,3991266,3857489,133777
2006-09-01,Washington,4935665,3348767,3180801,167966
2006-09-01,Wisconsin,4331183,3078965,2932001,146964
2006-09-01,Wyoming,397410,286704,277957,8747
2006-10-01,Alabama,3534233,2184587,2099223,85364
2006-10-01,Alaska,492363,350052,327406,22646
2006-10-01,Arizona,4672561,3004252,2879213,125039
2006-10-01,Arkansas,2150924,1347720,1276360,71360
2006-10-01,California,27078759,17731148,16870354,860794
2006-10-01,Colorado,3642735,2660820,2552545,108275
2006-10-01,Connecticut,2698356,1840211,1759811,80400
2006-10-01,Delaware,660866,444511,427949,16562
2006-10-01,Florida,14225236,9016846,8788180,228666
2006-10-01,Georgia,6962267,4757415,4521848,235567
2006-10-01,Hawaii,962862,638975,624209,14766
2006-10-01,Idaho,1094511,748469,724217,24252
2006-10-01,Illinois,9694364,6570891,6281776,289115
2006-10-01,Indiana,4808630,3239074,3078111,160963
2006-10-01,Iowa,2295947,1662986,1601611,61375
2006-10-01,Kansas,2084444,1478938,1415081,63857
2006-10-01,Kentucky,3255793,2043869,1928275,115594
2006-10-01,Louisiana,3222460,2009343,1928865,80478
2006-10-01,Maine,1052853,703851,669845,34006
2006-10-01,Maryland,4304017,2998354,2871256,127098
2006-10-01,Massachusetts,5103347,3428730,3266745,161985
2006-10-01,Michigan,7770240,5048765,4687689,361076
2006-10-01,Minnesota,3984539,2897203,2775300,121903
2006-10-01,Mississippi,2160264,1289198,1207813,81385
2006-10-01,Missouri,4502085,3054914,2904208,150706
2006-10-01,Montana,742968,497327,481487,15840
2006-10-01,Nebraska,1336273,975160,945823,29337
2006-10-01,Nevada,1900824,1312862,1259390,53472
2006-10-01,Ohio,8871588,6001365,5672001,329364
2006-10-01,Oklahoma,2699281,1720521,1651829,68692
2006-10-01,Oregon,2891842,1897606,1795512,102094
2006-10-01,Pennsylvania,9787133,6323451,6028619,294832
2006-10-01,Tennessee,4714580,3047672,2894538,153134
2006-10-01,Texas,17142922,11394861,10859232,535629
2006-10-01,Utah,1852277,1350404,1316400,34004
2006-10-01,Vermont,500437,356823,342892,13931
2006-10-01,Virginia,5810214,3999235,3866151,133084
2006-10-01,Washington,4943864,3355850,3189139,166711
2006-10-01,Wisconsin,4334726,3083012,2934814,148198
2006-10-01,Wyoming,398110,287463,278828,8635
2006-11-01,Alabama,3537230,2187215,2102582,84633
2006-11-01,Alaska,492811,350202,327755,22447
2006-11-01,Arizona,4683513,3011163,2888274,122889
2006-11-01,Arkansas,2152890,1349135,1277814,71321
2006-11-01,California,27103225,17763499,16900814,862685
2006-11-01,Colorado,3648895,2663422,2558561,104861
2006-11-01,Connecticut,2699575,1843373,1763165,80208
2006-11-01,Delaware,661769,444980,428750,16230
2006-11-01,Florida,14240024,9041667,8808471,233196
2006-11-01,Georgia,6976303,4768552,4535543,233009
2006-11-01,Hawaii,963638,639733,625059,14674
2006-11-01,Idaho,1096757,749884,726133,23751
2006-11-01,Illinois,9700854,6581859,6289937,291922
2006-11-01,Indiana,4812269,3238109,3079821,158288
2006-11-01,Iowa,2297319,1664385,1603265,61120
2006-11-01,Kansas,2086023,1484594,1420985,63609
2006-11-01,Kentucky,3258054,2047981,1933255,114726
2006-11-01,Louisiana,3230986,2015113,1933463,81650
2006-11-01,Maine,1053411,704327,670736,33591
2006-11-01,Maryland,4306848,2999434,2874673,124761
2006-11-01,Massachusetts,5107225,3432017,3270894,161123
2006-11-01,Michigan,7771568,5045048,4686860,358188
2006-11-01,Minnesota,3988221,2901587,2777537,124050
2006-11-01,Mississippi,2161794,1291444,1209651,81793
2006-11-01,Missouri,4506029,3057697,2907850,149847
2006-11-01,Montana,743938,498025,482717,15308
2006-11-01,Nebraska,1337076,975966,947007,28959
2006-11-01,Nevada,1905607,1318570,1264827,53743
2006-11-01,Ohio,8875607,6008981,5680298,328683
2006-11-01,Oklahoma,2701509,1722979,1653494,69485
2006-11-01,Oregon,2896151,1901918,1800823,101095
2006-11-01,Pennsylvania,9792714,6329667,6039226,290441
2006-11-01,Tennessee,4720259,3050954,2902791,148163
2006-11-01,Texas,17173555,11405690,10881093,524597
2006-11-01,Utah,1856935,1355691,1322348,33343
2006-11-01,Vermont,500707,356762,342822,13940
2006-11-01,Virginia,5816239,4006703,3874981,131722
2006-11-01,Washington,4951564,3362320,3197583,164737
2006-11-01,Wisconsin,4337810,3085923,2937397,148526
2006-11-01,Wyoming,398800,288093,279707,8386
2006-12-01,Alabama,3539975,2188157,2104100,84057
2006-12-01,Alaska,493209,350246,328038,22208
2006-12-01,Arizona,4694090,3015741,2894953,120788
2006-12-01,Arkansas,2154700,1350471,1279168,71303
2006-12-01,California,27125539,17791249,16924622,866627
2006-12-01,Colorado,3654689,2664298,2563203,101095
2006-12-01,Connecticut,2700572,1845968,1766016,79952
2006-12-01,Delaware,662605,445217,429217,16000
2006-12-01,Florida,14253857,9063204,8824665,238539
2006-12-01,Georgia,6989645,4776763,4546384,230379
2006-12-01,Hawaii,964323,640049,625186,14863
2006-12-01,Idaho,1098875,750946,727798,23148
2006-12-01,Illinois,9706507,6587537,6292132,295405
2006-12-01,Indiana,4815412,3234565,3079521,155044
2006-12-01,Iowa,2298473,1664469,1603613,60856
2006-12-01,Kansas,2087411,1485269,1421997,63272
2006-12-01,Kentucky,3260036,2049777,1936376,113401
2006-12-01,Louisiana,3239209,2019911,1937175,82736
2006-12-01,Maine,1053865,704222,671172,33050
2006-12-01,Maryland,4309390,2998285,2876346,121939
2006-12-01,Massachusetts,5110695,3433704,3273958,159746
2006-12-01,Michigan,7772247,5038631,4684597,354034
2006-12-01,Minnesota,3991537,2904402,2778889,125513
2006-12-01,Mississippi,2163100,1292752,1210528,82224
2006-12-01,Missouri,4509532,3058416,2909972,148444
2006-12-01,Montana,744795,499089,484328,14761
2006-12-01,Nebraska,1337751,976178,947798,28380
2006-12-01,Nevada,1910243,1323560,1269442,54118
2006-12-01,Ohio,8878875,6013359,5686100,327259
2006-12-01,Oklahoma,2703508,1725014,1654984,70030
2006-12-01,Oregon,2900173,1905040,1805631,99409
2006-12-01,Pennsylvania,9797592,6332288,6046688,285600
2006-12-01,Tennessee,4725564,3052604,2909137,143467
2006-12-01,Texas,17202612,11412317,10896648,515669
2006-12-01,Utah,1861354,1360400,1327488,32912
2006-12-01,Vermont,500907,356469,342563,13906
2006-12-01,Virginia,5821739,4012705,3882705,130000
2006-12-01,Washington,4958849,3367727,3205651,162076
2006-12-01,Wisconsin,4340530,3087289,2939043,148246
2006-12-01,Wyoming,399410,288545,280486,8059
2007-01-01,Alabama,3542815,2187339,2103550,83789
2007-01-01,Alaska,493664,350083,328102,21981
2007-01-01,Arizona,4704694,3017695,2899008,118687
2007-01-01,Arkansas,2156533,1351331,1279989,71342
2007-01-01,California,27148345,17811829,16938382,873447
2007-01-01,Colorado,3660570,2663897,2566479,97418
2007-01-01,Connecticut,2701606,1848030,1768257,79773
2007-01-01,Delaware,663461,445183,429285,15898
2007-01-01,Florida,14267753,9079865,8835015,244850
2007-01-01,Georgia,7003265,4781979,4553801,228178
2007-01-01,Hawaii,965074,639907,624680,15227
2007-01-01,Idaho,1101043,751704,729172,22532
2007-01-01,Illinois,9712343,6589487,6289431,300056
2007-01-01,Indiana,4818643,3227858,3076193,151665
2007-01-01,Iowa,2299627,1663289,1602493,60796
2007-01-01,Kansas,2088878,1485282,1422275,63007
2007-01-01,Kentucky,3262037,2049214,1937338,111876
2007-01-01,Louisiana,3247530,2022840,1939101,83739
2007-01-01,Maine,1054293,703506,670974,32532
2007-01-01,Maryland,4312014,2994895,2875951,118944
2007-01-01,Massachusetts,5114213,3434072,3275858,158214
2007-01-01,Michigan,7773003,5029796,4679591,350205
2007-01-01,Minnesota,3994866,2905237,2778670,126567
2007-01-01,Mississippi,2164477,1292826,1210328,82498
2007-01-01,Missouri,4513113,3057457,2910257,147200
2007-01-01,Montana,745694,500327,485966,14361
2007-01-01,Nebraska,1338456,976001,948140,27861
2007-01-01,Nevada,1914899,1327708,1273015,54693
2007-01-01,Ohio,8882233,6015798,5688698,327100
2007-01-01,Oklahoma,2705529,1726172,1655845,70327
2007-01-01,Oregon,2904260,1906671,1809169,97502
2007-01-01,Pennsylvania,9802460,6331494,6050069,281425
2007-01-01,Tennessee,4730893,3051958,2912489,139469
2007-01-01,Texas,17232072,11413662,10905100,508562
2007-01-01,Utah,1865807,1364352,1331564,32788
2007-01-01,Vermont,501089,355976,342115,13861
2007-01-01,Virginia,5827381,4016723,3888251,128472
2007-01-01,Washington,4966166,3371978,3213005,158973
2007-01-01,Wisconsin,4343261,3087107,2939387,147720
2007-01-01,Wyoming,400067,288825,281087,7738
2007-02-01,Alabama,3545167,2185202,2101371,83831
2007-02-01,Alaska,494007,349811,327999,21812
2007-02-01,Arizona,4714781,3017647,2901286,116361
2007-02-01,Arkansas,2158081,1351478,1279970,71508
2007-02-01,California,27168086,17826788,16943822,882966
2007-02-01,Colorado,3666058,2663475,2569153,94322
2007-02-01,Connecticut,2702303,1849724,1769948,79776
2007-02-01,Delaware,664226,444987,429060,15927
2007-02-01,Florida,14279851,9091891,8839714,252177
2007-02-01,Georgia,7016065,4785242,4558332,226910
2007-02-01,Hawaii,965632,639382,623747,15635
2007-02-01,Idaho,1103046,752358,730389,21969
2007-02-01,Illinois,9717097,6591137,6285513,305624
2007-02-01,Indiana,4821332,3218753,3070366,148387
2007-02-01,Iowa,2300517,1661602,1600672,60930
2007-02-01,Kansas,2090053,1484899,1422087,62812
2007-02-01,Kentucky,3263696,2046911,1936545,110366
2007-02-01,Louisiana,3255510,2023956,1939168,84788
2007-02-01,Maine,1054627,702423,670267,32156
2007-02-01,Maryland,4314108,2990228,2874136,116092
2007-02-01,Massachusetts,5117238,3433865,3277054,156811
2007-02-01,Michigan,7772855,5019800,4672378,347422
2007-02-01,Minnesota,3997795,2904324,2776911,127413
2007-02-01,Mississippi,2165618,1291912,1209476,82436
2007-02-01,Missouri,4516134,3055861,2909172,146689
2007-02-01,Montana,746466,501476,487228,14248
2007-02-01,Nebraska,1338983,975808,948238,27570
2007-02-01,Nevada,1919343,1331183,1275701,55482
2007-02-01,Ohio,8884607,6017630,5689064,328566
2007-02-01,Oklahoma,2707226,1726322,1655815,70507
2007-02-01,Oregon,2907965,1906967,1811075,95892
2007-02-01,Pennsylvania,9806222,6328908,6050384,278524
2007-02-01,Tennessee,4735729,3049020,2912944,136076
2007-02-01,Texas,17259736,11411958,10908743,503215
2007-02-01,Utah,1870120,1367666,1334719,32947
2007-02-01,Vermont,501269,355401,341580,13821
2007-02-01,Virginia,5832389,4019179,3891877,127302
2007-02-01,Washington,4972954,3375862,3219836,156026
2007-02-01,Wisconsin,4345498,3086120,2938906,147214
2007-02-01,Wyoming,400707,289039,281520,7519
2007-03-01,Alabama,3547626,2182257,2098155,84102
