ds,name,civ,labor,emp,unemp
2008-01-01,Alabama,3577198,2171477,2061406,110071
2008-01-01,Alaska,498693,347658,322830,24828
2008-01-01,Arizona,4822624,3048863,2912105,136758
2008-01-01,Arkansas,2177814,1332982,1255266,77716
2008-01-01,California,27453421,17988606,16842411,1146195
2008-01-01,Colorado,3733587,2715804,2590207,125597
2008-01-01,Connecticut,2718370,1858666,1758354,100312
2008-01-01,Delaware,673835,448670,428398,20272
2008-01-01,Florida,14421176,9127336,8728208,399128
2008-01-01,Georgia,7145219,4864210,4587190,277020
2008-01-01,Hawaii,972401,642461,622234,20227
2008-01-01,Idaho,1125010,748021,716262,31759
2008-01-01,Illinois,9782110,6665726,6248036,417690
2008-01-01,Indiana,4858075,3205507,3032465,173042
2008-01-01,Iowa,2313758,1663105,1588198,74907
2008-01-01,Kansas,2104656,1479049,1412114,66935
2008-01-01,Kentucky,3293294,2015015,1895688,119327
2008-01-01,Louisiana,3328228,2021945,1931104,90841
2008-01-01,Maine,1060238,693749,655269,38480
2008-01-01,Maryland,4342905,2986942,2871579,115363
2008-01-01,Massachusetts,5161571,3424276,3245010,179266
2008-01-01,Michigan,7775722,4923092,4541731,381361
2008-01-01,Minnesota,4034155,2878621,2718407,160214
2008-01-01,Mississippi,2180462,1295451,1212181,83270
2008-01-01,Missouri,4557530,3040242,2858403,181839
2008-01-01,Montana,755967,504946,480524,24422
2008-01-01,Nebraska,1347708,976129,943527,32602
2008-01-01,Nevada,1961491,1361703,1282920,78783
2008-01-01,Ohio,8918397,5950827,5574913,375914
2008-01-01,Oklahoma,2731019,1714409,1651143,63266
2008-01-01,Oregon,2951299,1912606,1799626,112980
2008-01-01,Pennsylvania,9863659,6380089,6036966,343123
2008-01-01,Tennessee,4795355,3033431,2857673,175758
2008-01-01,Texas,17582139,11521768,10984265,537503
2008-01-01,Utah,1914712,1386365,1343002,43363
2008-01-01,Vermont,503680,351566,334847,16719
2008-01-01,Virginia,5895643,4060419,3895571,164848
2008-01-01,Washington,5051757,3438496,3257136,181360
2008-01-01,Wisconsin,4375769,3068771,2911655,157116
2008-01-01,Wyoming,407544,292482,282176,10306
2008-02-01,Alabama,3579499,2163864,2055573,108291
2008-02-01,Alaska,499046,348615,323492,25123
2008-02-01,Arizona,4830910,3038659,2910949,127710
2008-02-01,Arkansas,2179102,1340541,1267086,73455
2008-02-01,California,27479147,18001749,16872625,1129124
2008-02-01,Colorado,3739334,2714527,2589465,125062
2008-02-01,Connecticut,2719672,1850212,1751907,98305
2008-02-01,Delaware,674570,446966,427244,19722
2008-02-01,Florida,14430272,9084185,8699548,384637
2008-02-01,Georgia,7154305,4852357,4574865,277492
2008-02-01,Hawaii,972875,637743,618514,19229
2008-02-01,Idaho,1126616,745894,715177,30717
2008-02-01,Illinois,9786404,6653392,6249183,404209
2008-02-01,Indiana,4860492,3199266,3022083,177183
2008-02-01,Iowa,2314422,1661064,1590707,70357
2008-02-01,Kansas,2105468,1477818,1413285,64533
2008-02-01,Kentucky,3295867,2007387,1886041,121346
2008-02-01,Louisiana,3332810,2016983,1942340,74643
2008-02-01,Maine,1060512,689872,651926,37946
2008-02-01,Maryland,4344772,2977853,2863851,114002
2008-02-01,Massachusetts,5164974,3416342,3243722,172620
2008-02-01,Michigan,7773898,4903718,4532956,370762
2008-02-01,Minnesota,4036544,2873431,2717791,155640
2008-02-01,Mississippi,2181475,1287336,1210398,76938
2008-02-01,Missouri,4560490,3032754,2851832,180922
2008-02-01,Montana,756618,505395,481697,23698
2008-02-01,Nebraska,1348302,976687,944888,31799
2008-02-01,Nevada,1964358,1364518,1288436,76082
2008-02-01,Ohio,8919307,5943486,5583742,359744
2008-02-01,Oklahoma,2732742,1710993,1652651,58342
2008-02-01,Oregon,2954500,1910871,1799811,111060
2008-02-01,Pennsylvania,9866910,6344329,5999969,344360
2008-02-01,Tennessee,4799873,3026010,2850581,175429
2008-02-01,Texas,17609205,11498916,10997614,501302
2008-02-01,Utah,1918073,1382877,1338695,44182
2008-02-01,Vermont,503793,350347,334314,16033
2008-02-01,Virginia,5900482,4065217,3903028,162189
2008-02-01,Washington,5057807,3444741,3261711,183030
2008-02-01,Wisconsin,4377602,3073998,2907769,166229
2008-02-01,Wyoming,408100,291892,282444,9448
2008-03-01,Alabama,3582052,2171070,2064940,106130
2008-03-01,Alaska,499412,350997,326202,24795
2008-03-01,Arizona,4839400,3054422,2921692,132730
2008-03-01,Arkansas,2180553,1349088,1281414,67674
2008-03-01,California,27505162,18044280,16866360,1177920
2008-03-01,Colorado,3745254,2716379,2592499,123880
2008-03-01,Connecticut,2721142,1855747,1758615,97132
2008-03-01,Delaware,675366,450546,431364,19182
2008-03-01,Florida,14439993,9117039,8716635,400404
2008-03-01,Georgia,7163749,4887091,4608883,278208
2008-03-01,Hawaii,973332,642928,623642,19286
2008-03-01,Idaho,1128349,747704,717343,30361
2008-03-01,Illinois,9791250,6677031,6284512,392519
2008-03-01,Indiana,4863316,3213536,3035017,178519
2008-03-01,Iowa,2315303,1664719,1595481,69238
2008-03-01,Kansas,2106418,1479530,1414922,64608
2008-03-01,Kentucky,3298681,2021430,1898074,123356
2008-03-01,Louisiana,3337626,2039141,1957138,82003
2008-03-01,Maine,1060902,693010,655388,37622
2008-03-01,Maryland,4346938,2998421,2885739,112682
2008-03-01,Massachusetts,5168747,3434825,3265410,169415
2008-03-01,Michigan,7772766,4918175,4539531,378644
2008-03-01,Minnesota,4039257,2885044,2724953,160091
2008-03-01,Mississippi,2182554,1294383,1217862,76521
2008-03-01,Missouri,4563774,3045730,2865340,180390
2008-03-01,Montana,757375,508556,484459,24097
2008-03-01,Nebraska,1348963,981179,949854,31325
2008-03-01,Nevada,1967341,1365034,1286687,78347
2008-03-01,Ohio,8920917,5953134,5591583,361551
2008-03-01,Oklahoma,2734661,1720792,1666123,54669
2008-03-01,Oregon,2957914,1921315,1808883,112432
2008-03-01,Pennsylvania,9870932,6352367,6021556,330811
2008-03-01,Tennessee,4804746,3032584,2858431,174153
2008-03-01,Texas,17636630,11546621,11047823,498798
2008-03-01,Utah,1921544,1383406,1339677,43729
2008-03-01,Vermont,503985,351155,334675,16480
2008-03-01,Virginia,5905631,4100116,3938241,161875
2008-03-01,Washington,5064189,3453807,3277378,176429
2008-03-01,Wisconsin,4379735,3079088,2919931,159157
2008-03-01,Wyoming,408662,293486,284153,9333
2008-04-01,Alabama,3584693,2173278,2079349,93929
2008-04-01,Alaska,499825,350296,327613,22683
2008-04-01,Arizona,4848008,3051035,2921043,129992
2008-04-01,Arkansas,2182082,1353945,1292843,61102
2008-04-01,California,27532092,18023973,16933417,1090556
2008-04-01,Colorado,3751342,2714786,2599173,115613
2008-04-01,Connecticut,2722664,1855755,1769576,86179
2008-04-01,Delaware,676171,451762,433829,17933
2008-04-01,Florida,14449961,9123684,8723110,400574
2008-04-01,Georgia,7173457,4884134,4617680,266454
2008-04-01,Hawaii,973900,645090,624266,20824
2008-04-01,Idaho,1130104,753307,720398,32909
2008-04-01,Illinois,9796390,6663820,6297699,366121
2008-04-01,Indiana,4866256,3221631,3069162,152469
2008-04-01,Iowa,2316272,1672320,1612140,60180
2008-04-01,Kansas,2107403,1482300,1426406,55894
2008-04-01,Kentucky,3301623,2027319,1918082,109237
2008-04-01,Louisiana,3342530,2048052,1975577,72475
2008-04-01,Maine,1061310,695562,661053,34509
2008-04-01,Maryland,4349192,3002867,2898403,104464
2008-04-01,Massachusetts,5172601,3426910,3277468,149442
2008-04-01,Michigan,7771825,4873653,4536037,337616
2008-04-01,Minnesota,4042105,2891108,2747630,143478
2008-04-01,Mississippi,2183705,1294829,1224533,70296
2008-04-01,Missouri,4567221,3054822,2904860,149962
2008-04-01,Montana,758116,507846,487163,20683
2008-04-01,Nebraska,1349702,988177,960148,28029
2008-04-01,Nevada,1970300,1365736,1287781,77955
2008-04-01,Ohio,8922741,5978606,5651090,327516
2008-04-01,Oklahoma,2736623,1725545,1676979,48566
2008-04-01,Oregon,2961357,1920971,1821728,99243
2008-04-01,Pennsylvania,9875143,6377210,6085929,291281
2008-04-01,Tennessee,4809741,3041390,2880485,160905
2008-04-01,Texas,17664569,11595144,11140125,455019
2008-04-01,Utah,1925126,1379534,1341296,38238
2008-04-01,Vermont,504134,349239,333554,15685
2008-04-01,Virginia,5910973,4115145,3973644,141501
2008-04-01,Washington,5070675,3445283,3289467,155816
2008-04-01,Wisconsin,4381983,3081283,2940069,141214
2008-04-01,Wyoming,409212,293205,285034,8171
2008-05-01,Alabama,3587446,2175799,2066345,109454
2008-05-01,Alaska,500225,356809,333751,23058
2008-05-01,Arizona,4856783,3069969,2917192,152777
2008-05-01,Arkansas,2183726,1364377,1294834,69543
2008-05-01,California,27559044,18081530,16922259,1159271
2008-05-01,Colorado,3757482,2719042,2597122,121920
2008-05-01,Connecticut,2724259,1880045,1779424,100621
2008-05-01,Delaware,677046,449038,430199,18839
2008-05-01,Florida,14460689,9181636,8722619,459017
2008-05-01,Georgia,7183238,4912439,4614187,298252
2008-05-01,Hawaii,974398,643285,620485,22800
2008-05-01,Idaho,1131924,760050,727577,32473
2008-05-01,Illinois,9801672,6672611,6266697,405914
2008-05-01,Indiana,4869426,3249806,3082887,166919
2008-05-01,Iowa,2317378,1675817,1615366,60451
2008-05-01,Kansas,2108535,1487030,1421996,65034
2008-05-01,Kentucky,3304688,2039768,1920020,119748
2008-05-01,Louisiana,3347495,2052130,1969772,82358
2008-05-01,Maine,1061827,698553,663413,35140
2008-05-01,Maryland,4351442,3021241,2899222,122019
2008-05-01,Massachusetts,5176718,3432458,3264680,167778
2008-05-01,Michigan,7771115,4944749,4554579,390170
2008-05-01,Minnesota,4045132,2904120,2761695,142425
2008-05-01,Mississippi,2184868,1304101,1217781,86320
2008-05-01,Missouri,4570847,3071195,2898357,172838
2008-05-01,Montana,758910,512842,492666,20176
2008-05-01,Nebraska,1350512,991423,961448,29975
2008-05-01,Nevada,1973333,1372658,1289311,83347
2008-05-01,Ohio,8924889,6016212,5655456,360756
2008-05-01,Oklahoma,2738669,1738703,1679282,59421
2008-05-01,Oregon,2965016,1922647,1823822,98825
2008-05-01,Pennsylvania,9879825,6438998,6117367,321631
2008-05-01,Tennessee,4814888,3051186,2869915,181271
2008-05-01,Texas,17692809,11619987,11111796,508191
2008-05-01,Utah,1928810,1384784,1344517,40267
2008-05-01,Vermont,504303,351050,335992,15058
2008-05-01,Virginia,5916469,4139074,3973627,165447
2008-05-01,Washington,5077412,3458377,3286429,171948
2008-05-01,Wisconsin,4384483,3080196,2945908,134288
2008-05-01,Wyoming,409806,294286,286434,7852
2008-06-01,Alabama,3590424,2196754,2064944,131810
2008-06-01,Alaska,500654,362606,339165,23441
2008-06-01,Arizona,4865847,3100618,2919890,180728
2008-06-01,Arkansas,2185440,1377817,1304120,73697
2008-06-01,California,27587706,18196219,16917578,1278641
2008-06-01,Colorado,3763867,2753333,2617933,135400
2008-06-01,Connecticut,2726025,1901279,1794805,106474
2008-06-01,Delaware,677885,454325,431976,22349
2008-06-01,Florida,14472206,9202129,8682443,519686
2008-06-01,Georgia,7193494,4939373,4610852,328521
2008-06-01,Hawaii,974980,647993,619130,28863
2008-06-01,Idaho,1133789,770197,734539,35658
2008-06-01,Illinois,9807583,6749152,6286323,462829
2008-06-01,Indiana,4872865,3286126,3099182,186944
2008-06-01,Iowa,2318576,1692597,1623726,68871
2008-06-01,Kansas,2109796,1509095,1440763,68332
2008-06-01,Kentucky,3307933,2067879,1933674,134205
2008-06-01,Louisiana,3352675,2091995,1983803,108192
2008-06-01,Maine,1062361,714463,679462,35001
2008-06-01,Maryland,4354007,3059497,2919367,140130
2008-06-01,Massachusetts,5181107,3507265,3323080,184185
2008-06-01,Michigan,7770857,4988090,4583744,404346
2008-06-01,Minnesota,4048438,2938595,2781757,156838
2008-06-01,Mississippi,2186207,1310975,1213204,97771
2008-06-01,Missouri,4574724,3109330,2924194,185136
2008-06-01,Montana,759760,519660,496424,23236
2008-06-01,Nebraska,1351414,1000043,965835,34208
2008-06-01,Nevada,1976466,1375428,1284833,90595
2008-06-01,Ohio,8927562,6077583,5672538,405045
2008-06-01,Oklahoma,2740965,1758769,1691595,67174
2008-06-01,Oregon,2968804,1947957,1836634,111323
2008-06-01,Pennsylvania,9885062,6498396,6154255,344141
2008-06-01,Tennessee,4820351,3092079,2882504,209575
2008-06-01,Texas,17722244,11707776,11124638,583138
2008-06-01,Utah,1932599,1394101,1346669,47432
2008-06-01,Vermont,504558,358414,342397,16017
2008-06-01,Virginia,5922288,4178383,3999229,179154
2008-06-01,Washington,5084384,3491773,3314534,177239
2008-06-01,Wisconsin,4387249,3142618,2988593,154025
2008-06-01,Wyoming,410427,301174,292433,8741
2008-07-01,Alabama,3593293,2191553,2056365,135188
2008-07-01,Alaska,501082,365309,343949,21360
2008-07-01,Arizona,4874841,3111565,2915771,195794
2008-07-01,Arkansas,2187167,1377927,1301313,76614
2008-07-01,California,27615732,18308123,16913099,1395024
2008-07-01,Colorado,3770226,2764431,2627702,136729
2008-07-01,Connecticut,2727747,1917120,1802824,114296
2008-07-01,Delaware,678769,455445,431820,23625
2008-07-01,Florida,14483564,9252548,8683269,569279
2008-07-01,Georgia,7203540,4979495,4632574,346921
2008-07-01,Hawaii,975546,647616,620836,26780
2008-07-01,Idaho,1135675,773611,736056,37555
2008-07-01,Illinois,9813237,6740968,6281188,459780
2008-07-01,Indiana,4876173,3299115,3100085,199030
2008-07-01,Iowa,2319771,1703341,1633219,70122
2008-07-01,Kansas,2110980,1516466,1439869,76597
2008-07-01,Kentucky,3311128,2056648,1920321,136327
2008-07-01,Louisiana,3357744,2095783,1990043,105740
2008-07-01,Maine,1062884,722486,686394,36092
2008-07-01,Maryland,4356418,3089427,2943965,145462
2008-07-01,Massachusetts,5185422,3533663,3340122,193541
2008-07-01,Michigan,7770438,4984048,4544607,439441
2008-07-01,Minnesota,4051642,2955274,2796187,159087
2008-07-01,Mississippi,2187453,1310025,1210404,99621
2008-07-01,Missouri,4578539,3113390,2911223,202167
2008-07-01,Montana,760598,522332,499980,22352
2008-07-01,Nebraska,1352261,1002891,968168,34723
2008-07-01,Nevada,1979594,1383013,1286665,96348
2008-07-01,Ohio,8930028,6099438,5673786,425652
2008-07-01,Oklahoma,2743144,1751718,1688447,63271
2008-07-01,Oregon,2972578,1973007,1850494,122513
2008-07-01,Pennsylvania,9890101,6546880,6182035,364845
2008-07-01,Tennessee,4825694,3098462,2882307,216155
2008-07-01,Texas,17751353,11768476,11157692,610784
2008-07-01,Utah,1936350,1396731,1350213,46518
2008-07-01,Vermont,504770,358983,343076,15907
2008-07-01,Virginia,5927975,4213526,4026853,186673
2008-07-01,Washington,5091309,3512238,3329725,182513
2008-07-01,Wisconsin,4389936,3142809,2993385,149424
2008-07-01,Wyoming,411048,301683,293540,8143
2008-08-01,Alabama,3596204,2180865,2041469,139396
2008-08-01,Alaska,502170,363125,342770,20355
2008-08-01,Arizona,4882204,3121536,2909915,211621
2008-08-01,Arkansas,2188840,1365996,1292280,73716
2008-08-01,California,27647757,18274056,16851497,1422559
2008-08-01,Colorado,3776709,2748977,2613997,134980
2008-08-01,Connecticut,2729782,1891427,1776367,115060
2008-08-01,Delaware,679481,453150,427765,25385
2008-08-01,Florida,14494359,9216232,8615504,600728
2008-08-01,Georgia,7212743,4942885,4589457,353428
2008-08-01,Hawaii,976125,642084,614541,27543
2008-08-01,Idaho,1137065,765604,727240,38364
2008-08-01,Illinois,9820037,6656400,6201968,454432
2008-08-01,Indiana,4879459,3273986,3078174,195812
2008-08-01,Iowa,2321258,1686407,1615714,70693
2008-08-01,Kansas,2112793,1491192,1417670,73522
2008-08-01,Kentucky,3312948,2045809,1911979,133830
2008-08-01,Louisiana,3360884,2083664,1976488,107176
2008-08-01,Maine,1063209,718616,684354,34262
2008-08-01,Maryland,4360469,3052224,2905119,147105
2008-08-01,Massachusetts,5190727,3522773,3333702,189071
2008-08-01,Michigan,7771436,4946353,4533797,412556
2008-08-01,Minnesota,4054892,2938349,2781111,157238
2008-08-01,Mississippi,2188782,1288770,1197924,90846
2008-08-01,Missouri,4581836,3074578,2869375,205203
2008-08-01,Montana,761268,520314,497165,23149
2008-08-01,Nebraska,1353373,989692,957926,31766
2008-08-01,Nevada,1981608,1377173,1276651,100522
2008-08-01,Ohio,8933289,6064016,5648452,415564
2008-08-01,Oklahoma,2746239,1746409,1683974,62435
2008-08-01,Oregon,2976099,1977591,1851833,125758
2008-08-01,Pennsylvania,9895782,6514491,6151174,363317
2008-08-01,Tennessee,4829913,3074063,2864788,209275
2008-08-01,Texas,17783166,11738660,11121466,617194
2008-08-01,Utah,1939685,1388983,1339998,48985
2008-08-01,Vermont,505023,356766,340961,15805
2008-08-01,Virginia,5934957,4160058,3971059,188999
2008-08-01,Washington,5099238,3501805,3316461,185344
2008-08-01,Wisconsin,4392873,3118411,2970183,148228
2008-08-01,Wyoming,411744,299696,291824,7872
2008-09-01,Alabama,3598993,2167438,2031777,135661
2008-09-01,Alaska,503222,356235,335864,20371
2008-09-01,Arizona,4889372,3137745,2925741,212004
2008-09-01,Arkansas,2190470,1365117,1293166,71951
2008-09-01,California,27679019,18277943,16877449,1400494
2008-09-01,Colorado,3783064,2747474,2616750,130724
2008-09-01,Connecticut,2731705,1880157,1770941,109216
2008-09-01,Delaware,680178,445499,421215,24284
2008-09-01,Florida,14504739,9208002,8600083,607919
2008-09-01,Georgia,7221664,4785759,4433563,352196
2008-09-01,Hawaii,976705,637589,607864,29725
2008-09-01,Idaho,1138405,761916,723725,38191
2008-09-01,Illinois,9826546,6600658,6175159,425499
2008-09-01,Indiana,4882575,3244607,3059798,184809
2008-09-01,Iowa,2322671,1692571,1625215,67356
2008-09-01,Kansas,2114526,1493514,1424486,69028
2008-09-01,Kentucky,3314652,2035150,1900964,134186
2008-09-01,Louisiana,3363894,2087436,1974085,113351
2008-09-01,Maine,1063497,699698,665175,34523
2008-09-01,Maryland,4364380,3025545,2883441,142104
2008-09-01,Massachusetts,5195775,3459577,3267793,191784
2008-09-01,Michigan,7772172,4891598,4490912,400686
2008-09-01,Minnesota,4058030,2922601,2770777,151824
2008-09-01,Mississippi,2190044,1287341,1198665,88676
2008-09-01,Missouri,4584996,3057685,2866017,191668
2008-09-01,Montana,761925,513454,491136,22318
2008-09-01,Nebraska,1354435,981524,950168,31356
2008-09-01,Nevada,1983560,1377645,1275374,102271
2008-09-01,Ohio,8936246,6001656,5595541,406115
2008-09-01,Oklahoma,2749269,1753088,1692845,60243
2008-09-01,Oregon,2979483,1968649,1849522,119127
2008-09-01,Pennsylvania,9901160,6454717,6134802,319915
2008-09-01,Tennessee,4834013,3068209,2858845,209364
2008-09-01,Texas,17814485,11743686,11135375,608311
2008-09-01,Utah,1942966,1382446,1338992,43454
2008-09-01,Vermont,505257,353040,336885,16155
2008-09-01,Virginia,5941756,4123240,3944843,178397
2008-09-01,Washington,5106981,3488802,3314174,174628
2008-09-01,Wisconsin,4395671,3091792,2957766,134026
2008-09-01,Wyoming,412444,298726,291305,7421
2008-10-01,Alabama,3601896,2185944,2041420,144524
2008-10-01,Alaska,504284,354082,332616,21466
2008-10-01,Arizona,4896695,3140969,2926334,214635
2008-10-01,Arkansas,2192094,1363323,1291255,72068
2008-10-01,California,27710666,18347099,16877620,1469479
2008-10-01,Colorado,3789510,2752078,2611948,140130
2008-10-01,Connecticut,2733733,1891158,1779628,111530
2008-10-01,Delaware,680882,450301,424547,25754
2008-10-01,Florida,14515421,9198079,8581355,616724
2008-10-01,Georgia,7230835,4768491,4397513,370978
2008-10-01,Hawaii,977292,636362,606930,29432
2008-10-01,Idaho,1139803,764572,723451,41121
2008-10-01,Illinois,9833265,6596688,6157300,439388
2008-10-01,Indiana,4885822,3260136,3061774,198362
2008-10-01,Iowa,2324167,1700463,1634310,66153
2008-10-01,Kansas,2116326,1501888,1431730,70158
2008-10-01,Kentucky,3316457,2041229,1904366,136863
2008-10-01,Louisiana,3366976,2092028,1985009,107019
2008-10-01,Maine,1063777,704383,667631,36752
2008-10-01,Maryland,4368415,3047661,2893127,154534
2008-10-01,Massachusetts,5200987,3482436,3293513,188923
2008-10-01,Michigan,7773056,4893324,4484157,409167
2008-10-01,Minnesota,4061267,2933165,2783602,149563
2008-10-01,Mississippi,2191391,1285943,1199471,86472
2008-10-01,Missouri,4588232,3067709,2875596,192113
2008-10-01,Montana,762562,513370,488693,24677
2008-10-01,Nebraska,1355531,990564,958647,31917
2008-10-01,Nevada,1985545,1381406,1273913,107493
2008-10-01,Ohio,8939361,6021912,5616506,405406
2008-10-01,Oklahoma,2752323,1762121,1695034,67087
2008-10-01,Oregon,2982987,1977283,1846154,131129
2008-10-01,Pennsylvania,9906713,6471603,6135871,335732
2008-10-01,Tennessee,4838191,3082565,2871180,211385
2008-10-01,Texas,17846170,11784017,11175729,608288
2008-10-01,Utah,1946306,1382891,1338714,44177
2008-10-01,Vermont,505508,355873,341507,14366
2008-10-01,Virginia,5948680,4143426,3962680,180746
2008-10-01,Washington,5114846,3493987,3311993,181994
2008-10-01,Wisconsin,4398555,3104349,2962944,141405
2008-10-01,Wyoming,413128,299297,291311,7986
2008-11-01,Alabama,3604408,2176875,2026957,149918
2008-11-01,Alaska,505353,353514,330417,23097
2008-11-01,Arizona,4903496,3138518,2919148,219370
2008-11-01,Arkansas,2193563,1354782,1277695,77087
2008-11-01,California,27740241,18312452,16767603,1544849
2008-11-01,Colorado,3795646,2733332,2589363,143969
2008-11-01,Connecticut,2735434,1885383,1772973,112410
2008-11-01,Delaware,681538,448991,423501,25490
2008-11-01,Florida,14524347,9102749,8471790,630959
2008-11-01,Georgia,7239404,4764853,4387919,376934
2008-11-01,Hawaii,977913,638351,606621,31730
2008-11-01,Idaho,1141084,763475,713357,50118
2008-11-01,Illinois,9839056,6589890,6140432,449458
2008-11-01,Indiana,4888584,3249481,3026072,223409
2008-11-01,Iowa,2325378,1689016,1618030,70986
2008-11-01,Kansas,2117869,1503629,1432715,70914
2008-11-01,Kentucky,3317952,2046820,1901931,144889
2008-11-01,Louisiana,3369760,2081415,1978784,102631
2008-11-01,Maine,1063982,697013,654984,42029
2008-11-01,Maryland,4372021,3039866,2877092,162774
2008-11-01,Massachusetts,5205636,3479526,3281180,198346
2008-11-01,Michigan,7773150,4873535,4445525,428010
2008-11-01,Minnesota,4064091,2928129,2765275,162854
2008-11-01,Mississippi,2192508,1281055,1195329,85726
2008-11-01,Missouri,4591041,3057729,2851958,205771
2008-11-01,Montana,763186,511184,483532,27652
2008-11-01,Nebraska,1356466,988961,957112,31849
2008-11-01,Nevada,1987408,1377445,1264023,113422
2008-11-01,Ohio,8941524,5978235,5560657,417578
2008-11-01,Oklahoma,2755121,1759268,1689805,69463
2008-11-01,Oregon,2986162,1968375,1822767,145608
2008-11-01,Pennsylvania,9911055,6454880,6095480,359400
2008-11-01,Tennessee,4841978,3067374,2846607,220767
2008-11-01,Texas,17876599,11820882,11191568,629314
2008-11-01,Utah,1949504,1378553,1333345,45208
2008-11-01,Vermont,505734,355875,339300,16575
2008-11-01,Virginia,5955076,4125423,3934153,191270
2008-11-01,Washington,5122196,3483545,3287154,196391
2008-11-01,Wisconsin,4401027,3104376,2942741,161635
2008-11-01,Wyoming,413791,297655,288800,8855
2008-12-01,Alabama,3606592,2167330,2004401,162929
2008-12-01,Alaska,506307,354332,329696,24636
2008-12-01,Arizona,4909739,3138010,2900593,237417
2008-12-01,Arkansas,2194791,1346696,1258826,87870
2008-12-01,California,27766504,18302848,16631061,1671787
2008-12-01,Colorado,3801345,2732610,2574383,158227
2008-12-01,Connecticut,2736850,1870498,1753306,117192
2008-12-01,Delaware,682121,448482,420467,28015
2008-12-01,Florida,14531697,9063868,8409975,653893
2008-12-01,Georgia,7247260,4777617,4362800,414817
2008-12-01,Hawaii,978390,636810,604138,32672
2008-12-01,Idaho,1142231,761765,706811,54954
2008-12-01,Illinois,9843756,6568975,6077656,491319
2008-12-01,Indiana,4890861,3234280,2976411,257869
2008-12-01,Iowa,2326326,1685087,1597398,87689
2008-12-01,Kansas,2119222,1498863,1424303,74560
2008-12-01,Kentucky,3319100,2054245,1884155,170090
2008-12-01,Louisiana,3372245,2065730,1959973,105757
2008-12-01,Maine,1064068,695748,648241,47507
2008-12-01,Maryland,4375176,3033664,2857194,176470
2008-12-01,Massachusetts,5209753,3470824,3251910,218914
2008-12-01,Michigan,7772501,4849030,4371409,477621
2008-12-01,Minnesota,4066483,2921155,2729691,191464
2008-12-01,Mississippi,2193422,1280289,1184544,95745
2008-12-01,Missouri,4593380,3057845,2830043,227802
2008-12-01,Montana,763677,507439,475666,31773
2008-12-01,Nebraska,1357295,983176,947916,35260
2008-12-01,Nevada,1989039,1375519,1248870,126649
2008-12-01,Ohio,8942768,5944503,5484943,459560
2008-12-01,Oklahoma,2757591,1748813,1673031,75782
2008-12-01,Oregon,2988988,1957200,1791803,165397
2008-12-01,Pennsylvania,9914426,6443474,6046417,397057
2008-12-01,Tennessee,4845237,3061992,2821804,240188
2008-12-01,Texas,17904835,11786983,11137898,649085
2008-12-01,Utah,1952476,1387080,1317614,69466
2008-12-01,Vermont,505873,355523,337592,17931
2008-12-01,Virginia,5960915,4119036,3909742,209294
2008-12-01,Washington,5129048,3475662,3253806,221856
2008-12-01,Wisconsin,4402985,3099479,2909539,189940
2008-12-01,Wyoming,414409,295849,285451,10398
2009-01-01,Alabama,3608960,2153660,1960038,193622
2009-01-01,Alaska,507364,352585,323679,28906
2009-01-01,Arizona,4916200,3126349,2866590,259759
2009-01-01,Arkansas,2196134,1336113,1230187,105926
2009-01-01,California,27794667,18259781,16348170,1911611
2009-01-01,Colorado,3807212,2724768,2531025,193743
2009-01-01,Connecticut,2738401,1869865,1724366,145499
2009-01-01,Delaware,682762,445695,410669,35026
2009-01-01,Florida,14539769,8992390,8266272,726118
2009-01-01,Georgia,7255557,4767806,4312975,454831
2009-01-01,Hawaii,978992,635102,596940,38162
2009-01-01,Idaho,1143426,761008,691461,69547
2009-01-01,Illinois,9849030,6535038,5950282,584756
2009-01-01,Indiana,4893292,3239786,2911395,328391
2009-01-01,Iowa,2327391,1678482,1564950,113532
2009-01-01,Kansas,2120640,1498833,1404685,94148
2009-01-01,Kentucky,3320357,2048611,1836431,212180
2009-01-01,Louisiana,3374902,2047208,1918060,129148
2009-01-01,Maine,1064171,692102,632492,59610
2009-01-01,Maryland,4378599,3028310,2813420,214890
2009-01-01,Massachusetts,5214072,3454264,3183753,270511
2009-01-01,Michigan,7772160,4828873,4262788,566085
2009-01-01,Minnesota,4068989,2911074,2674318,236756
2009-01-01,Mississippi,2194462,1268317,1159299,109018
2009-01-01,Missouri,4595874,3043481,2779842,263639
2009-01-01,Montana,764203,503080,463369,39711
2009-01-01,Nebraska,1358167,977667,932093,45574
2009-01-01,Nevada,1990788,1371623,1230528,141095
2009-01-01,Ohio,8944394,5882414,5322286,560128
2009-01-01,Oklahoma,2760215,1745793,1650484,95309
2009-01-01,Oregon,2991928,1956031,1749343,206688
2009-01-01,Pennsylvania,9918169,6436433,5941896,494537
2009-01-01,Tennessee,4848693,3033730,2750960,282770
2009-01-01,Texas,17934287,11738304,10980730,757574
2009-01-01,Utah,1955576,1384553,1295976,88577
2009-01-01,Vermont,506066,356225,333875,22350
2009-01-01,Virginia,5967043,4106211,3849099,257112
2009-01-01,Washington,5136093,3467678,3203743,263935
2009-01-01,Wisconsin,4405116,3096041,2845413,250628
2009-01-01,Wyoming,415020,295414,280556,14858
2009-02-01,Alabama,3611025,2161777,1956754,205023
2009-02-01,Alaska,508336,355044,324562,30482
2009-02-01,Arizona,4922302,3123154,2856660,266494
2009-02-01,Arkansas,2197249,1352504,1242434,110070
